"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","74","553996","0.0-74.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4766",""," ","key"," ","20.005802521008132","500","250","eb","53","1","39","0","0","49"
"","psychophysics","75","557404","0.0-75.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3406",""," ","key"," ","20.00573372781089","500","250","eb","40","1","24","0","0","36"
"","psychophysics","76","561964","0.0-76.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4559",""," ","key"," ","20.005788546255562","500","250","eb","35","1","41","0","0","27"
"","psychophysics","77","566316","0.0-77.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4350",""," ","key"," ","20.005631336405838","500","250","eb","62","1","48","0","0","54"
"","psychophysics","78","568396","0.0-78.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","2079",""," ","key"," ","20.005456310678817","500","250","inst","","","","","",""
"","psychophysics","79","571372","0.0-79.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","2974",""," ","key"," ","20.00568707483","500","250","instBr0","0","","0","0","0","300"
"","psychophysics","80","582012","0.0-80.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","10639",""," ","key"," ","20.00577589453846","500","250","instBr1","2","","-40","0","0","300"
"","psychophysics","81","592044","0.0-81.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","10030",""," ","key"," ","20.005736526946244","500","250","instBr3","23","2","40","0","0","300"
"","psychophysics","82","600125","0.0-82.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","8079",""," ","key"," ","20.005655086848876","500","250","inst","","","","","",""
"","psychophysics","83","606252","0.0-83.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","6126",""," ","key"," ","20.00568196721314","500","250","br","23","2","-28","-11","-15","287"
"","psychophysics","84","609068","0.0-84.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","2815",""," ","key"," ","20.00559285714324","500","250","br","25","2","26","10","-10","294"
"","psychophysics","85","612940","0.0-85.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3870",""," ","key"," ","20.005687500000324","500","250","br","18","2","-20","-15","-25","244"
"","psychophysics","86","616364","0.0-86.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3423",""," ","key"," ","20.0055117647054","500","250","br","14","2","4","2","11","265"
"","psychophysics","87","621740","0.0-87.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","5375",""," ","key"," ","20.00563805970127","500","250","br","13","2","-22","-18","0","219"
"","psychophysics","88","625948","0.0-88.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4207",""," ","key"," ","20.005665071770377","500","250","br","14","2","1","13","16","280"
"","psychophysics","89","629004","0.0-89.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3054",""," ","key"," ","20.00571710526358","500","250","br","19","2","-6","14","-13","257"
"","psychophysics","90","633452","0.0-90.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4447",""," ","key"," ","20.00571945701395","500","250","br","21","2","30","2","-10","235"
"","psychophysics","91","638556","0.0-91.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","5102",""," ","key"," ","20.0057843137254","500","250","br","18","2","3","29","9","280"
"","psychophysics","92","642764","0.0-92.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4207",""," ","key"," ","20.005545454545384","500","250","br","19","2","15","-8","6","253"
"","psychophysics","93","646012","0.0-93.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3247",""," ","key"," ","20.005708074534127","500","250","br","17","2","1","-8","0","207"
"","psychophysics","94","649916","0.0-94.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3903",""," ","key"," ","20.005608247423222","500","250","br","13","2","-29","8","19","208"
"","psychophysics","95","654396","0.0-95.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4479",""," ","key"," ","20.005847533632302","500","250","br","20","2","29","-20","-4","204"
"","psychophysics","96","658221","0.0-96.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3823",""," ","key"," ","20.005636842105243","500","250","br","15","2","-5","-4","-5","268"
"","psychophysics","97","661629","0.0-97.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3406",""," ","key"," ","20.00579411764698","500","250","br","13","2","-23","3","21","211"
"","psychophysics","98","663261","0.0-98.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","1631",""," ","key"," ","20.00564999999915","500","250","inst","","","","","",""
"","psychophysics","99","667149","0.0-99.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3885",""," ","key"," ","20.005778350515683","500","250","instPzPre","50","0","50","","","50"
"","psychophysics","100","671549","0.0-100.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4399",""," ","key"," ","20.005908675799063","500","250","instPz0","50","1","50","","","50"
"","psychophysics","101","682861","0.0-101.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","11311",""," ","key"," ","20.00566843971618","500","250","instPz1","56","1","25","","","50"
"","psychophysics","102","697389","0.0-102.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","14527",""," ","key"," ","20.00575172413799","500","250","instPz2","22","1","35","","","20"
"","psychophysics","103","713037","0.0-103.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","15645",""," ","key"," ","20.005740076824594","500","250","instPz3","42","1","100","","","30"
"","psychophysics","104","722285","0.0-104.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","9245",""," ","key"," ","20.005854978354886","500","250","instPz4","53","1","100","","","30"
"","psychophysics","105","725789","0.0-105.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3503",""," ","key"," ","20.00560919540244","500","250","inst","","","","","",""
"","psychophysics","106","727805","0.0-106.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","2014",""," ","key"," ","20.005719999999272","500","250","pz","32","1","32","","","25"
"","psychophysics","107","729709","0.0-107.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","1903",""," ","key"," ","20.00562765957426","500","250","pz","52","1","52","","","44"
"","psychophysics","108","731053","0.0-108.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","1342",""," ","key"," ","20.005666666665945","500","250","pz","39","1","39","","","29"
"","psychophysics","109","735181","0.0-109.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4127",""," ","key"," ","20.00566829268298","500","250","pz","51","1","27","","","46"
"","psychophysics","110","739117","0.0-110.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3935",""," ","key"," ","20.00577040816353","500","250","pz","55","1","29","","","44"
"","psychophysics","111","741101","0.0-111.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","1983",""," ","key"," ","20.00568367346969","500","250","pz","48","1","48","","","36"
"","psychophysics","112","745405","0.0-112.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4302",""," ","key"," ","20.005710280373602","500","250","pz","38","1","45","","","28"
"","psychophysics","113","749341","0.0-113.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3934",""," ","key"," ","20.005678571428632","500","250","pz","69","1","28","","","57"
"","psychophysics","114","752845","0.0-114.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3503",""," ","key"," ","20.005551724138016","500","250","pz","64","1","49","","","55"
"","psychophysics","115","754461","0.0-115.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","1615",""," ","key"," ","20.258886075948507","500","250","pz","58","1","58","","","47"
"","psychophysics","116","760397","0.0-116.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","5935",""," ","key"," ","20.00575337837831","500","250","pz","41","1","55","","","29"
"","psychophysics","117","766909","0.0-117.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","6511",""," ","key"," ","20.005651234567917","500","250","pz","47","1","20","","","34"
"","psychophysics","118","772205","0.0-118.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","5295",""," ","key"," ","20.005655303030366","500","250","pz","31","1","38","","","22"
"","psychophysics","119","776925","0.0-119.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","4719",""," ","key"," ","20.005702127659436","500","250","pz","67","1","40","","","55"
"","psychophysics","120","782205","0.0-120.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","5278",""," ","key"," ","20.005657794676853","500","250","pz","61","1","49","","","53"
"","psychophysics","121","785485","0.0-121.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","3279",""," ","key"," ","20.005766871166017","500","250","inst","","","","","",""
"","psychophysics","122","798316","0.0-122.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","12830",""," ","key"," ","20.00576406249984","500","250","instZol1","0.4999999999999998","","-1.3","0","0",""
"","psychophysics","123","813789","0.0-123.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","15470",""," ","key"," ","20.005655886157793","500","250","instZol2","-1.1999999999999993","2","2","0","0",""
"","psychophysics","124","815469","0.0-124.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","1678",""," ","key"," ","20.005867469879092","500","250","inst","","","","","",""
"","psychophysics","125","822173","0.0-125.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","6702",""," ","key"," ","20.00564670658665","500","250","zol","-0.9199999999999999","2","0.32","-13","-14",""
"","psychophysics","126","828877","0.0-126.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","6702",""," ","key"," ","20.005703592814456","500","250","zol","-1.2500000000000002","2","0.75","25","-5",""
"","psychophysics","127","834381","0.0-127.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","5502",""," ","key"," ","20.005671532846304","500","250","zol","-1.35","2","-0.55","26","5",""
"","psychophysics","128","842383","0.0-128.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","null","","null","key","null","20.005686716791907","500","250","zol","-1.1400000000000001","2","0.64","3","-3",""
"","psychophysics","129","842557","0.0-129.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","172",""," ","key"," ","20.00625000000582","500","250","zol","0.08","2","-0.08","15","-13",""
"","psychophysics","130","849213","0.0-130.0","5f5eb22e58c9fb7782a6e90c","64dbc2ac0ce655347ddd5dd7","","","","","6654",""," ","key"," ","20.005679758308172","500","250","zol","-0.8999999999999999","2","0.4","26","-11",""
