"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","200","1149384","0.0-200.0","null","null","","","","","14933",""," ","key"," ","16.707681970884618","500","250","instZol2","8.049116928532385e-16","1","2","0","0",""
"","psychophysics","201","1149941","0.0-201.0","null","null","","","","","556",""," ","key"," ","16.666000000004715","500","250","inst","","","","","",""
"","psychophysics","202","1156452","0.0-202.0","null","null","","","","","6506",""," ","key"," ","16.715740359897048","500","250","zol","-0.4","1","0.4","0","-13",""
"","psychophysics","203","1160592","0.0-203.0","null","null","","","","","4137",""," ","key"," ","16.666000000000384","500","250","zol","-0.6399999999999999","1","0.24","0","-12",""
"","psychophysics","204","1168598","0.0-204.0","null","null","","","","","null","","null","key","null","16.710395397489332","500","250","zol","0.08000000000000002","1","0.02","28","-22",""
"","psychophysics","205","1176602","0.0-205.0","null","null","","","","","null","","null","key","null","16.673340292275146","500","250","zol","-0.9199999999999999","1","0.52","5","-30",""
"","psychophysics","206","1183813","0.0-206.0","null","null","","","","","7203",""," ","key"," ","16.675041666666168","500","250","zol","-0.09999999999999998","1","-0.6","-21","-3",""
"","psychophysics","207","1191816","0.0-207.0","null","null","","","","","null","","null","key","null","16.735878406708526","500","250","zol","-0.94","1","0.04","-3","4",""
"","psychophysics","208","1198481","0.0-208.0","null","null","","","","","6659",""," ","key"," ","16.74995969773284","500","250","zol","-0.6200000000000001","1","0.62","-10","-9",""
"","psychophysics","209","1205366","0.0-209.0","null","null","","","","","6880",""," ","key"," ","16.674800486618274","500","250","zol","-0.039999999999999786","1","-0.56","-20","7",""
"","psychophysics","210","1209429","0.0-210.0","null","null","","","","","4057",""," ","key"," ","16.665999999999954","500","250","zol","-0.43000000000000005","1","0.43","-13","6",""
"","psychophysics","211","1213529","0.0-211.0","null","null","","","","","4093",""," ","key"," ","16.681595918367027","500","250","zol","-0.26","1","0.36","-24","-6",""
"","psychophysics","212","1217308","0.0-212.0","null","null","","","","","3776",""," ","key"," ","16.666000000000412","500","250","zol","0.13000000000000006","1","-0.63","-28","-3",""
"","psychophysics","213","1221223","0.0-213.0","null","null","","","","","3911",""," ","key"," ","16.66600000000004","500","250","zol","0.29000000000000004","1","-0.59","-14","-29",""
"","psychophysics","214","1225617","0.0-214.0","null","null","","","","","4391",""," ","key"," ","16.742915708812532","500","250","zol","-0.19000000000000003","1","0.69","29","5",""
"","psychophysics","215","1231560","0.0-215.0","null","null","","","","","5934",""," ","key"," ","16.665999999999727","500","250","zol","0.44000000000000006","1","0.26","-17","7",""
"","psychophysics","216","1235427","0.0-216.0","null","null","","","","","3865",""," ","key"," ","16.66974347826073","500","250","zol","0.48","1","0.22","-15","-23",""
