"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","response_type","key_press","avg_frame_time","center_x","center_y","block","event","resp","target"
"3232.5999999046326",""," ","psychophysics","52","306147","0.0-7.0-0.13","7","7","key"," ","16.664937823834116","640","200","feedback","trial","27","24"
"557.0999999046326",""," ","psychophysics","53","306713","0.0-7.0-1.13","7","7","key"," ","16.665757575758494","640","250","feedback","feedback","",""
"1497",""," ","psychophysics","54","308213","0.0-7.0-0.14","7","7","key"," ","16.6648539325845","640","200","feedback","trial","24","25"
"639",""," ","psychophysics","55","308861","0.0-7.0-1.14","7","7","key"," ","16.665684210527136","640","250","feedback","feedback","",""
"6123.5",""," ","psychophysics","56","314988","0.0-7.0-0.15","7","7","key"," ","16.664983651226155","640","200","feedback","trial","73","63"
"731.2000000476837",""," ","psychophysics","57","315724","0.0-7.0-1.15","7","7","key"," ","16.664139534884164","640","250","feedback","feedback","",""
"4342.200000047684",""," ","psychophysics","58","320069","0.0-7.0-0.16","7","7","key"," ","16.66554615384599","640","200","feedback","trial","64","62"
"536.3999998569489",""," ","psychophysics","59","320611","0.0-7.0-1.16","7","7","key"," ","16.664096774193535","640","250","feedback","feedback","",""
"2244.399999856949",""," ","psychophysics","60","322858","0.0-7.0-0.17","7","7","key"," ","16.664820895522464","640","200","feedback","trial","34","34"
"508.90000009536743",""," ","psychophysics","61","323371","0.0-7.0-1.17","7","7","key"," ","16.663999999999458","640","250","feedback","feedback","",""
"2850.2999999523163",""," ","psychophysics","62","326224","0.0-7.0-0.18","7","7","key"," ","16.665064705882276","640","200","feedback","trial","50","53"
"519.5",""," ","psychophysics","63","326748","0.0-7.0-1.18","7","7","key"," ","16.663400000000063","640","250","feedback","feedback","",""
"1949.0999999046326",""," ","psychophysics","64","328701","0.0-7.0-0.19","7","7","key"," ","16.665931623931538","640","200","feedback","trial","41","39"
"548.1999998092651",""," ","psychophysics","65","329255","0.0-7.0-1.19","7","7","key"," ","16.6651562499992","640","250","feedback","feedback","",""
