"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","start","version","jitterX","jitterY","parA"
"","psychophysics","138","1195578","0.0-138.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8333","key"," "," ","16.697651302605262","500","250","zol","-0.94","-0.26","2","-19","11",""
"","psychophysics","139","1200990","0.0-139.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5407","key"," "," ","16.697625386997217","500","250","zol","-1.2400000000000002","0.64","2","-21","23",""
"","psychophysics","140","1206878","0.0-140.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5875","key"," "," ","16.697536931818334","500","250","zol","-0.9699999999999999","0.07","2","-21","-3",""
"","psychophysics","141","1225184","0.0-141.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","18300","key"," "," ","16.697619178082334","500","250","zol","-0.9999999999999999","-0.6","2","-5","-7",""
"","psychophysics","142","1236377","0.0-142.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","11178","key"," "," ","16.697588938714723","500","250","zol","-1.29","0.09","2","-6","6",""
"","psychophysics","143","1245027","0.0-143.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8638","key"," "," ","16.697721470019474","500","250","zol","-1.3","0.7","2","24","18",""
"","psychophysics","144","1256023","0.0-144.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","10977","key"," "," ","16.69750303951358","500","250","zol","-1.19","0.09","2","1","15",""
"","psychophysics","145","1264434","0.0-145.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8397","key"," "," ","16.69767196819086","500","250","zol","-1.37","-0.23","2","21","-10",""
"","psychophysics","146","1272833","0.0-146.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8391","key"," "," ","16.697480079681295","500","250","zol","-1.2500000000000002","0.45","2","-4","13",""
"","psychophysics","147","1286777","0.0-147.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","13936","key"," "," ","16.697673860911113","500","250","zol","-0.7","-0.6","2","-18","18",""
"","psychophysics","148","1295680","0.0-148.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8894","key"," "," ","16.697535714286","500","250","zol","-1.0499999999999998","-0.05","2","-24","-9",""
"","psychophysics","149","1303926","0.0-149.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8233","key"," "," ","16.697592292089606","500","250","zol","-1.5400000000000005","-0.26","2","26","20",""
"","psychophysics","150","1316324","0.0-150.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","12391","key"," "," ","16.697605937921697","500","250","zol","-1.3200000000000003","-0.18","2","2","-27",""
"","psychophysics","151","1322293","0.0-151.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5956","key"," "," ","16.69767787114845","500","250","zol","-1.3400000000000003","0.04","2","2","6",""
"","psychophysics","152","1330147","0.0-152.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7847","key"," "," ","16.697720682303082","500","250","zol","-1.3300000000000003","0.53","2","24","4",""
"","psychophysics","153","1332995","0.0-153.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2837","key"," "," ","16.69730588235372","500","250","inst","","","","","",""
"","psychophysics","154","1349945","0.0-154.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","16941","key"," "," ","16.69761045364901","500","250","instPz4","42","15","1","","","30"
"","psychophysics","155","1351408","0.0-155.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","1459","key"," "," ","16.697000000000454","500","250","inst","","","","","",""
"","psychophysics","156","1356427","0.0-156.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5011","key"," "," ","16.697666666666823","500","250","pz","50","48","1","","","38"
"","psychophysics","157","1386884","0.0-157.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","30452","key"," "," ","16.697606143719035","500","250","pz","89","44","1","","","60"
"","psychophysics","158","1391837","0.0-158.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4943","key"," "," ","16.69790202702751","500","250","pz","31","27","1","","","31"
"","psychophysics","159","1401355","0.0-159.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9513","key"," "," ","16.69767486818973","500","250","pz","39","47","1","","","20"
"","psychophysics","160","1406790","0.0-160.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5430","key"," "," ","16.69765740740731","500","250","pz","37","45","1","","","22"
"","psychophysics","161","1410745","0.0-161.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","3946","key"," "," ","16.697805084745887","500","250","pz","47","47","1","","","39"
"","psychophysics","162","1415831","0.0-162.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5076","key"," "," ","16.697648026316433","500","250","pz","26","23","1","","","22"
"","psychophysics","163","1422092","0.0-163.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6256","key"," "," ","16.69767379679127","500","250","pz","41","31","1","","","41"
"","psychophysics","164","1427244","0.0-164.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5147","key"," "," ","16.69782410423402","500","250","pz","46","43","1","","","37"
"","psychophysics","165","1439137","0.0-165.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","11883","key"," "," ","16.69761040787646","500","250","pz","37","50","1","","","23"
"","psychophysics","166","1447031","0.0-166.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7885","key"," "," ","16.69766525423768","500","250","pz","69","38","1","","","50"
"","psychophysics","167","1449351","0.0-167.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2311","key"," "," ","16.69773188405805","500","250","pz","54","54","1","","","40"
"","psychophysics","168","1457596","0.0-168.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8235","key"," "," ","16.697661257606345","500","250","pz","65","22","1","","","51"
"","psychophysics","169","1464223","0.0-169.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6622","key"," "," ","16.697641414141568","500","250","pz","33","54","1","","","24"
"","psychophysics","170","1469705","0.0-170.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5477","key"," "," ","16.69772477064279","500","250","pz","54","37","1","","","44"
"","psychophysics","171","1472554","0.0-171.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2837","key"," "," ","16.697594117647146","500","250","inst","","","","","",""
"","psychophysics","172","1490332","0.0-172.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","17768","key"," "," ","16.69757102539974","500","250","instEB4","45","40","2","0","0","40"
"","psychophysics","173","1492747","0.0-173.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2406","key"," "," ","16.697597222221603","500","250","inst","","","","","",""
"","psychophysics","174","1506402","0.0-174.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","13640","key"," "," ","16.697614443084316","500","250","eb","39","52","2","0","0","32"
"","psychophysics","175","1514671","0.0-175.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8263","key"," "," ","16.697510121457622","500","250","eb","53","43","2","0","0","51"
"","psychophysics","176","1523287","0.0-176.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8602","key"," "," ","16.697671844660604","500","250","eb","27","49","2","0","0","25"
"","psychophysics","177","1529087","0.0-177.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5785","key"," "," ","16.69775722543386","500","250","eb","35","33","2","0","0","32"
"","psychophysics","178","1535025","0.0-178.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5925","key"," "," ","16.697546478873118","500","250","eb","40","38","2","0","0","34"
"","psychophysics","179","1538711","0.0-179.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","3671","key"," "," ","16.69766818181908","500","250","eb","39","40","2","0","0","32"
"","psychophysics","180","1547651","0.0-180.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8935","key"," "," ","16.697735955056206","500","250","eb","28","37","2","0","0","24"
"","psychophysics","181","1555411","0.0-181.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7746","key"," "," ","16.697618534482398","500","250","eb","46","50","2","0","0","38"
"","psychophysics","182","1564827","0.0-182.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9410","key"," "," ","16.697628774422554","500","250","eb","29","47","2","0","0","27"
"","psychophysics","183","1568400","0.0-183.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","3567","key"," "," ","16.69762910798109","500","250","eb","47","47","2","0","0","40"
"","psychophysics","184","1578270","0.0-184.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9864","key"," "," ","16.697662711864478","500","250","eb","47","38","2","0","0","42"
"","psychophysics","185","1587819","0.0-185.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9543","key"," "," ","16.697548161120515","500","250","eb","53","32","2","0","0","51"
"","psychophysics","186","1596819","0.0-186.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8994","key"," "," ","16.69759851301108","500","250","eb","47","29","2","0","0","42"
"","psychophysics","187","1601348","0.0-187.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4522","key"," "," ","16.697751851851567","500","250","eb","55","48","2","0","0","51"
"","psychophysics","188","1612199","0.0-188.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","10837","key"," "," ","16.69763174114027","500","250","eb","44","30","2","0","0","40"
"","psychophysics","189","1614868","0.0-189.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2666","key"," "," ","16.698025157231452","500","250","inst","","","","","",""
"","psychophysics","190","1630217","0.0-190.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","15346","key"," "," ","16.697581699346284","500","250","instPog0","160","190","1","0","0","160"
"","psychophysics","191","1647253","0.0-191.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","17032","key"," "," ","16.69757507360148","500","250","instPog1","163","190","1","0","0","160"
"","psychophysics","192","1659515","0.0-192.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","12252","key"," "," ","16.697617166212503","500","250","instPog2","166","190","1","0","0","160"
"","psychophysics","193","1661454","0.0-193.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","1933","key"," "," ","16.697547826087913","500","250","inst","","","","","",""
"","psychophysics","194","1672778","0.0-194.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","11320","key"," "," ","16.697629246676403","500","250","pog","182","209","1","0","0","178"
"","psychophysics","195","1686917","0.0-195.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","14134","key"," "," ","16.697496453900634","500","250","pog","134","112","1","0","0","134"
"","psychophysics","196","1706171","0.0-196.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","19250","key"," "," ","16.697645833333404","500","250","pog","146","200","1","0","0","142"
"","psychophysics","197","1713551","0.0-197.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7376","key"," "," ","16.697596371882383","500","250","pog","201","210","1","0","0","198"
"","psychophysics","198","1725044","0.0-198.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","11489","key"," "," ","16.697513828238776","500","250","pog","202","114","1","0","0","196"
"","psychophysics","199","1733280","0.0-199.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8232","key"," "," ","16.69778861788601","500","250","pog","194","165","1","0","0","188"
"","psychophysics","200","1737348","0.0-200.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4059","key"," "," ","16.697493827160173","500","250","pog","168","168","1","0","0","164"
"","psychophysics","201","1746075","0.0-201.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8724","key"," "," ","16.697609195402304","500","250","pog","188","210","1","0","0","182"
"","psychophysics","202","1751132","0.0-202.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5052","key"," "," ","16.69760132890328","500","250","pog","207","151","1","0","0","200"
"","psychophysics","203","1757597","0.0-203.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6457","key"," "," ","16.69776227390177","500","250","pog","177","178","1","0","0","170"
"","psychophysics","204","1767109","0.0-204.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9508","key"," "," ","16.697633802816995","500","250","pog","169","133","1","0","0","164"
"","psychophysics","205","1774061","0.0-205.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6943","key"," "," ","16.69754567307693","500","250","pog","153","93","1","0","0","150"
"","psychophysics","206","1780916","0.0-206.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6851","key"," "," ","16.697799511002785","500","250","pog","158","120","1","0","0","155"
"","psychophysics","207","1788872","0.0-207.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7948","key"," "," ","16.69765546218494","500","250","pog","171","87","1","0","0","166"
"","psychophysics","208","1796475","0.0-208.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7598","key"," "," ","16.69772246696049","500","250","pog","198","122","1","0","0","191"
