"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","63","531753","0.0-63.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","14172","key"," "," ","16.667823321554724","500","250","zol","1.3","1","27","4","0.4",""
"","psychophysics","64","539177","0.0-64.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","7418","key"," "," ","16.667844943820207","500","250","zol","1.3200000000000003","1","12","9","-0.32",""
"","psychophysics","65","543108","0.0-65.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3928","key"," "," ","16.667791489361626","500","250","zol","1.26","1","-14","-13","0.04",""
"","psychophysics","66","546550","0.0-66.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3440","key"," "," ","16.667853658536178","500","250","zol","1.4300000000000004","1","18","-5","0.07",""
"","psychophysics","67","550052","0.0-67.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3498","key"," "," ","16.667813397129066","500","250","zol","1.7400000000000007","1","28","21","-0.64",""
"","psychophysics","68","553354","0.0-68.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3299","key"," "," ","16.66781725888294","500","250","zol","1.7000000000000004","1","-30","16","-0.5",""
"","psychophysics","69","556828","0.0-69.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3470","key"," "," ","16.667735576922915","500","250","zol","1.7600000000000005","1","11","-3","-0.26",""
"","psychophysics","70","559472","0.0-70.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","2640","key"," "," ","16.66779617834421","500","250","zol","1.35","1","-19","17","-0.25",""
"","psychophysics","71","566693","0.0-71.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","7215","key"," "," ","16.667826789838323","500","250","zol","1.0499999999999998","1","-3","-14","-0.15",""
"","psychophysics","72","576861","0.0-72.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","10165","key"," "," ","16.667811165845528","500","250","zol","0.7499999999999999","1","-30","2","0.65",""
