"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","68","722778","0.0-68.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","8527","key"," "," ","16.666663405088137","500","250","eb","58","1","0","0","47","51"
"","psychophysics","69","730105","0.0-69.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7325","key"," "," ","16.66688127853864","500","250","eb","40","1","0","0","52","32"
"","psychophysics","70","735273","0.0-70.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5163","key"," "," ","16.666877022653917","500","250","eb","46","1","0","0","49","40"
"","psychophysics","71","744095","0.0-71.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","8814","key"," "," ","16.6667651515152","500","250","eb","45","1","0","0","26","40"
"","psychophysics","72","752249","0.0-72.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","8148","key"," "," ","16.666777096114526","500","250","eb","54","1","0","0","39","48"
"","psychophysics","73","759208","0.0-73.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6955","key"," "," ","16.666894230769124","500","250","eb","37","1","0","0","34","30"
"","psychophysics","74","770617","0.0-74.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","11404","key"," "," ","16.666758771929775","500","250","eb","54","1","0","0","41","45"
"","psychophysics","75","772488","0.0-75.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","1867","key"," "," ","16.667072072071402","500","250","inst","","","","","",""
"","psychophysics","76","777742","0.0-76.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5251","key"," "," ","16.666856687897845","500","250","instZol0","0","","0","0","0",""
"","psychophysics","77","785689","0.0-77.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7940","key"," "," ","16.666773109243618","500","250","instZol1","1.3","","0","0","-1.3",""
"","psychophysics","78","815916","0.0-78.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","30216","key"," "," ","16.666706012134526","500","250","instZol2","-0.39999999999999936","2","0","0","2",""
"","psychophysics","79","821081","0.0-79.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5161","key"," "," ","16.666686084142185","500","250","inst","","","","","",""
"","psychophysics","80","852221","0.0-80.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","31135","key"," "," ","16.666653990358885","500","250","zol","-0.4","2","-26","6","0.5",""
"","psychophysics","81","866329","0.0-81.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","14097","key"," "," ","16.666755029585726","500","250","zol","-1.27","2","-2","-12","-0.73",""
"","psychophysics","82","897097","0.0-82.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","30760","key"," "," ","16.666679306608852","500","250","zol","-0.24999999999999997","2","29","13","0.05",""
"","psychophysics","83","911320","0.0-83.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","14217","key"," "," ","16.666659624413086","500","250","zol","-0.04000000000000001","2","-7","18","0.04",""
"","psychophysics","84","921848","0.0-84.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","10517","key"," "," ","16.666740095087146","500","250","zol","-0.1","2","12","-5","0",""
"","psychophysics","85","934362","0.0-85.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","12507","key"," "," ","16.66653671562087","500","250","zol","-0.009999999999999981","2","19","29","-0.29",""
"","psychophysics","86","954505","0.0-86.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","20135","key"," "," ","16.666661423841003","500","250","zol","-0.54","2","-21","-25","-0.06",""
"","psychophysics","87","963021","0.0-87.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","8505","key"," "," ","16.666796078431357","500","250","zol","-0.5","2","-28","16","-0.7",""
"","psychophysics","88","971225","0.0-88.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","8194","key"," "," ","16.666786150712817","500","250","zol","-0.6699999999999999","2","-7","28","-0.53",""
"","psychophysics","89","982968","0.0-89.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","11734","key"," "," ","16.666728693181952","500","250","zol","-0.6100000000000001","2","-28","17","0.71",""
"","psychophysics","90","992056","0.0-90.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","9082","key"," "," ","16.666909926470588","500","250","zol","-0.2399999999999999","2","-5","-7","-0.46",""
