"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","151","575519","0.0-151.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3070","key"," "," ","16.652185792350235","500","250","br","-23","1","-5","-30","22","300"
"","psychophysics","152","577448","0.0-152.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1926","key"," "," ","16.65609565217392","500","250","br","-14","1","-2","12","-18","300"
"","psychophysics","153","578042","0.0-153.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","591","key"," "," ","16.65841176470755","500","250","inst","","","","","",""
"","psychophysics","154","582932","0.0-154.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4882","key"," "," ","16.652641638225013","500","250","instPz4","57","1","15","","","30"
"","psychophysics","155","583491","0.0-155.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","555","key"," "," ","16.652545454545002","500","250","inst","","","","","",""
"","psychophysics","156","586215","0.0-156.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2722","key"," "," ","16.653975308642085","500","250","pz","88","1","54","","","52"
"","psychophysics","157","589510","0.0-157.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3290","key"," "," ","16.65517766497495","500","250","pz","31","1","54","","","20"
"","psychophysics","158","590883","0.0-158.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1367","key"," "," ","16.659463414634157","500","250","pz","47","1","47","","","26"
"","psychophysics","159","593840","0.0-159.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2954","key"," "," ","16.7453885714284","500","250","pz","71","1","27","","","51"
"","psychophysics","160","596496","0.0-160.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2650","key"," "," ","16.655729559748053","500","250","pz","73","1","29","","","45"
"","psychophysics","161","598617","0.0-161.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2118","key"," "," ","16.65278571428609","500","250","pz","71","1","53","","","34"
"","psychophysics","162","603788","0.0-162.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5168","key"," "," ","16.652587096774276","500","250","pz","115","1","33","","","57"
"","psychophysics","163","608778","0.0-163.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4987","key"," "," ","16.652889261744924","500","250","pz","124","1","22","","","55"
"","psychophysics","164","612507","0.0-164.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3724","key"," "," ","16.65281165919304","500","250","pz","135","1","52","","","52"
"","psychophysics","165","616832","0.0-165.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4319","key"," "," ","16.653806949806988","500","250","pz","125","1","24","","","50"
"","psychophysics","166","621757","0.0-166.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4923","key"," "," ","16.70974489795931","500","250","pz","142","1","53","","","52"
"","psychophysics","167","623986","0.0-167.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2225","key"," "," ","16.652804511278006","500","250","pz","86","1","53","","","37"
"","psychophysics","168","627756","0.0-168.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3766","key"," "," ","16.65480444444447","500","250","pz","114","1","51","","","54"
"","psychophysics","169","630836","0.0-169.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3078","key"," "," ","16.653027173913078","500","250","pz","112","1","47","","","43"
"","psychophysics","170","633281","0.0-170.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2442","key"," "," ","16.764634482758442","500","250","pz","94","1","60","","","41"
"","psychophysics","171","633931","0.0-171.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","647","key"," "," ","16.6532368421046","500","250","inst","","","","","",""
"","psychophysics","172","639507","0.0-172.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5570","key"," "," ","16.653137724551033","500","250","instZol2","-0.09999999999999937","1","2","0","0",""
"","psychophysics","173","640073","0.0-173.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","564","key"," "," ","16.653969696969867","500","250","inst","","","","","",""
"","psychophysics","174","642235","0.0-174.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2157","key"," "," ","16.65289843749997","500","250","zol","0.43000000000000005","1","0.47","5","-21",""
"","psychophysics","175","644090","0.0-175.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1832","key"," "," ","16.653558558558935","500","250","zol","0.43000000000000005","1","0.57","11","-1",""
"","psychophysics","176","645910","0.0-176.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1814","key"," "," ","16.655944444443943","500","250","zol","0.57","1","0.33","1","-28",""
"","psychophysics","177","648349","0.0-177.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2435","key"," "," ","16.652780821917688","500","250","zol","0.9599999999999999","1","0.34","-5","29",""
"","psychophysics","178","650151","0.0-178.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1798","key"," "," ","16.657121495327424","500","250","zol","0.9899999999999999","1","0.31","-6","0",""
"","psychophysics","179","653752","0.0-179.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3596","key"," "," ","16.65092558139545","500","250","zol","0.5400000000000001","1","-0.54","5","-14",""
"","psychophysics","180","656755","0.0-180.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2998","key"," "," ","16.652625698323735","500","250","zol","0.62","1","0.08","12","-28",""
"","psychophysics","181","658232","0.0-181.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1469","key"," "," ","16.652306818182378","500","250","zol","0.97","1","-0.67","29","6",""
"","psychophysics","182","661226","0.0-182.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2988","key"," "," ","16.655804469274205","500","250","zol","0.8699999999999999","1","0.13","12","-25",""
"","psychophysics","183","664038","0.0-183.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2807","key"," "," ","16.65310714285685","500","250","zol","0.8899999999999999","1","0.31","-5","5",""
"","psychophysics","184","665935","0.0-184.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1892","key"," "," ","16.65660176991147","500","250","zol","0.8099999999999999","1","-0.01","16","24",""
"","psychophysics","185","668712","0.0-185.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2772","key"," "," ","16.75238414634184","500","250","zol","0.92","1","-0.42","-24","-28",""
"","psychophysics","186","672077","0.0-186.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3352","key"," "," ","16.736469999999972","500","250","zol","0.8599999999999999","1","0.54","7","10",""
"","psychophysics","187","675008","0.0-187.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2923","key"," "," ","16.65290857142902","500","250","zol","0.9599999999999999","1","-0.36","-8","-17",""
"","psychophysics","188","676734","0.0-188.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1719","key"," "," ","16.653757281552828","500","250","zol","0.8599999999999999","1","0.14","-28","25",""
"","psychophysics","189","677283","0.0-189.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","546","key"," "," ","16.655062499998166","500","250","inst","","","","","",""
"","psychophysics","190","689602","0.0-190.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","12313","key"," "," ","16.67531707317068","500","250","instPog0","366.5","2","349.5","0","0","319.5"
"","psychophysics","191","703598","0.0-191.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","13992","key"," "," ","16.652852205005978","500","250","instPog1","433.5","2","349.5","0","0","319.5"
"","psychophysics","192","709225","0.0-192.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5624","key"," "," ","16.65343026706233","500","250","instPog2","407.5","2","349.5","0","0","319.5"
"","psychophysics","193","709841","0.0-193.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","614","key"," "," ","16.665666666667676","500","250","inst","","","","","",""
"","psychophysics","194","713574","0.0-194.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3730","key"," "," ","16.65201345291469","500","250","pog","442.5","2","371.5","0","0","349.5"
"","psychophysics","195","716825","0.0-195.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3249","key"," "," ","16.655917525773305","500","250","pog","416.5","2","361.5","0","0","325.5"
"","psychophysics","196","719935","0.0-196.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3104","key"," "," ","16.745167567567094","500","250","pog","406.5","2","357.5","0","0","314.5"
"","psychophysics","197","726939","0.0-197.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","7002","key"," "," ","16.653785714285636","500","250","pog","412.5","2","254.5","0","0","325.5"
"","psychophysics","198","731622","0.0-198.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4680","key"," "," ","16.652946428571678","500","250","pog","417.5","2","350.5","0","0","332.5"
"","psychophysics","199","736014","0.0-199.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4390","key"," "," ","16.6527984790874","500","250","pog","386.5","2","299.5","0","0","294.5"
"","psychophysics","200","738820","0.0-200.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2804","key"," "," ","16.650341317365726","500","250","pog","434.5","2","388.5","0","0","332.5"
"","psychophysics","201","742114","0.0-201.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3291","key"," "," ","16.653776649746163","500","250","pog","394.5","2","384.5","0","0","297.5"
"","psychophysics","202","746672","0.0-202.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4557","key"," "," ","16.65258974358977","500","250","pog","380.5","2","297.5","0","0","284.5"
"","psychophysics","203","751287","0.0-203.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4613","key"," "," ","16.65280797101424","500","250","pog","438.5","2","340.5","0","0","347.5"
"","psychophysics","204","755476","0.0-204.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4187","key"," "," ","16.652951999999583","500","250","pog","380.5","2","297.5","0","0","282.5"
"","psychophysics","205","760652","0.0-205.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5154","key"," "," ","16.653022580645274","500","250","pog","401.5","2","287.5","0","0","310.5"
"","psychophysics","206","766208","0.0-206.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5550","key"," "," ","16.653786786786817","500","250","pog","425.5","2","296.5","0","0","330.5"
"","psychophysics","207","772009","0.0-207.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5798","key"," "," ","16.652682997118237","500","250","pog","430.5","2","295.5","0","0","332.5"
"","psychophysics","208","775269","0.0-208.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3257","key"," "," ","16.655041025640468","500","250","pog","386.5","2","349.5","0","0","293.5"
