pid task resp start version parA rt time_elapsed
60fe229a550418f2f7e5d541 zol 1.67 0.33 1 NA 9860 273049
60fe229a550418f2f7e5d541 zol 1.75 -0.35 1 NA 8699 281762
60fe229a550418f2f7e5d541 zol 1.73 -0.03 1 NA 5340 287109
60fe229a550418f2f7e5d541 zol 1.68 0.22 1 NA 6013 293129
60fe229a550418f2f7e5d541 zol 1.26 0.74 1 NA 5459 298594
60fe229a550418f2f7e5d541 zol 2.03 -0.53 1 NA 3227 301828
60fe229a550418f2f7e5d541 zol 2.08 -0.28 1 NA 2598 304434
60fe229a550418f2f7e5d541 zol 1.51 -0.21 1 NA 2084 306524
60fe229a550418f2f7e5d541 zol 2.55 -0.15 1 NA 4313 310846
60fe229a550418f2f7e5d541 zol 2 -0.3 1 NA 2716 313569
60fe229a550418f2f7e5d541 zol 1.93 -0.63 1 NA 2852 316432
60fe229a550418f2f7e5d541 zol 2.54 -0.74 1 NA 3350 319789
60fe229a550418f2f7e5d541 zol 2.02 0.38 1 NA 4542 324341
60fe229a550418f2f7e5d541 zol 2.28 -0.08 1 NA 3180 327529
60fe229a550418f2f7e5d541 zol 1.63 -0.33 1 NA 3919 331455
60fe229a550418f2f7e5d541 pog 351.5 263.5 2 283.5 4646 357822
60fe229a550418f2f7e5d541 pog 365.5 303.5 2 299.5 4727 362553
60fe229a550418f2f7e5d541 pog 386.5 354.5 2 320.5 4409 366965
60fe229a550418f2f7e5d541 pog 368.5 343.5 2 297.5 4517 371487
60fe229a550418f2f7e5d541 pog 425.5 286.5 2 353.5 9805 381295
60fe229a550418f2f7e5d541 pog 379.5 248.5 2 296.5 7778 389078
60fe229a550418f2f7e5d541 pog 380.5 397.5 2 288.5 3509 392591
60fe229a550418f2f7e5d541 pog 376.5 298.5 2 294.5 4184 396779
60fe229a550418f2f7e5d541 pog 408.5 395.5 2 338.5 1683 398465
60fe229a550418f2f7e5d541 pog 360.5 352.5 2 293.5 1449 399919
60fe229a550418f2f7e5d541 pog 357.5 362.5 2 284.5 2304 402227
60fe229a550418f2f7e5d541 pog 398.5 347.5 2 329.5 6077 408308
60fe229a550418f2f7e5d541 pog 422.5 271.5 2 349.5 6572 414884
60fe229a550418f2f7e5d541 pog 411.5 397.5 2 340.5 3965 418854
60fe229a550418f2f7e5d541 pog 395.5 368.5 2 325.5 2674 421532
60fe229a550418f2f7e5d541 eb 57 31 1 40 3232 444828
60fe229a550418f2f7e5d541 eb 65 33 1 50 3166 447999
60fe229a550418f2f7e5d541 eb 65 43 1 54 2334 450337
60fe229a550418f2f7e5d541 eb 49 32 1 50 1752 452096
60fe229a550418f2f7e5d541 eb 53 53 1 49 1733 453833
60fe229a550418f2f7e5d541 eb 58 54 1 51 1704 455542
60fe229a550418f2f7e5d541 eb 28 24 1 24 1550 457097
60fe229a550418f2f7e5d541 eb 50 36 1 50 1719 458820
60fe229a550418f2f7e5d541 eb 39 37 1 30 1614 460440
60fe229a550418f2f7e5d541 eb 48 36 1 36 1585 462032
60fe229a550418f2f7e5d541 eb 31 30 1 27 1115 463151
60fe229a550418f2f7e5d541 eb 56 52 1 47 1676 464831
60fe229a550418f2f7e5d541 eb 44 42 1 34 1023 465859
60fe229a550418f2f7e5d541 eb 58 46 1 48 1958 467822
60fe229a550418f2f7e5d541 eb 51 49 1 44 1335 469163
60fe229a550418f2f7e5d541 br 32 -40 2 300 5323 483545
60fe229a550418f2f7e5d541 br 34 16 2 300 2443 485992
60fe229a550418f2f7e5d541 br 31 30 2 300 2054 488052
60fe229a550418f2f7e5d541 br 26 -34 2 300 2161 490217
60fe229a550418f2f7e5d541 br 22 -48 2 300 2992 493213
60fe229a550418f2f7e5d541 br 24 -23 2 300 1520 494736
60fe229a550418f2f7e5d541 br 30 3 2 300 1307 496047
60fe229a550418f2f7e5d541 br 28 -39 2 300 2065 498115
60fe229a550418f2f7e5d541 br 22 -32 2 300 1605 499724
60fe229a550418f2f7e5d541 br 19 -32 2 300 1575 501305
60fe229a550418f2f7e5d541 br 22 -12 2 300 947 502255
60fe229a550418f2f7e5d541 br 25 37 2 300 2562 504821
60fe229a550418f2f7e5d541 br 29 31 2 300 2090 506915
60fe229a550418f2f7e5d541 br 29 -41 2 300 2669 509587
60fe229a550418f2f7e5d541 br 20 33 2 300 2592 512183
60fe229a550418f2f7e5d541 pz 26 48 2 44 2487 523806
60fe229a550418f2f7e5d541 pz 23 27 2 32 1389 525200
60fe229a550418f2f7e5d541 pz 19 26 2 24 4011 529215
60fe229a550418f2f7e5d541 pz 27 27 2 49 1382 530600
60fe229a550418f2f7e5d541 pz 41 60 2 59 2248 532852
60fe229a550418f2f7e5d541 pz 20 43 2 32 2919 535775
60fe229a550418f2f7e5d541 pz 19 30 2 24 1833 537613
60fe229a550418f2f7e5d541 pz 42 56 2 55 1925 539544
60fe229a550418f2f7e5d541 pz 20 41 2 28 4771 544322
60fe229a550418f2f7e5d541 pz 20 40 2 32 4742 549068
60fe229a550418f2f7e5d541 pz 26 39 2 34 1811 550884
60fe229a550418f2f7e5d541 pz 37 41 2 57 1640 552529
60fe229a550418f2f7e5d541 pz 28 54 2 35 2778 555313
60fe229a550418f2f7e5d541 pz 42 52 2 60 1928 557248
60fe229a550418f2f7e5d541 pz 42 42 2 55 1882 559136
60fe229a550418f2f7e5d541 eb 63 44 2 53 3210 566839
60fe229a550418f2f7e5d541 eb 52 29 2 36 1743 568587
60fe229a550418f2f7e5d541 eb 68 38 2 54 1847 570439
60fe229a550418f2f7e5d541 eb 62 50 2 49 1440 571884
60fe229a550418f2f7e5d541 eb 55 40 2 31 4790 576681
60fe229a550418f2f7e5d541 eb 56 43 2 39 1721 578409
60fe229a550418f2f7e5d541 eb 52 47 2 35 2371 580786
60fe229a550418f2f7e5d541 eb 44 32 2 33 1250 582042
60fe229a550418f2f7e5d541 eb 43 43 2 48 20143 602189
60fe229a550418f2f7e5d541 eb 51 51 2 39 2260 604453
60fe229a550418f2f7e5d541 eb 55 47 2 46 1944 606403
60fe229a550418f2f7e5d541 eb 61 26 2 54 2104 608514
60fe229a550418f2f7e5d541 eb 54 34 2 40 4039 612558
60fe229a550418f2f7e5d541 eb 55 45 2 48 1723 614286
60fe229a550418f2f7e5d541 eb 49 45 2 38 1755 616047
60fe229a550418f2f7e5d541 zol -1.72 -0.28 2 NA 4900 630588
60fe229a550418f2f7e5d541 zol -1.66 -0.54 2 NA 7128 637725
60fe229a550418f2f7e5d541 zol -2.08 0.08 2 NA 4201 641934
60fe229a550418f2f7e5d541 zol -2.27 0.37 2 NA 5008 646952
60fe229a550418f2f7e5d541 zol -1.56 0.26 2 NA 5719 652681
60fe229a550418f2f7e5d541 zol -1.24 -0.16 2 NA 5386 658075
60fe229a550418f2f7e5d541 zol -1.98 -0.42 2 NA 5396 663479
60fe229a550418f2f7e5d541 zol -2 0 2 NA 5833 669319
60fe229a550418f2f7e5d541 zol -1.21 0.31 2 NA 9135 678461
60fe229a550418f2f7e5d541 zol -1.37 0.67 2 NA 3029 681498
60fe229a550418f2f7e5d541 zol -1.8 0.4 2 NA 3872 685377
60fe229a550418f2f7e5d541 zol -1.77 0.47 2 NA 4345 689732
60fe229a550418f2f7e5d541 zol -1.31 0.51 2 NA 3539 693278
60fe229a550418f2f7e5d541 zol -1.35 0.25 2 NA 2954 696243
60fe229a550418f2f7e5d541 zol -1.77 -0.33 2 NA 5116 701367
60fe229a550418f2f7e5d541 pog 203 161 1 190 2715 716674
60fe229a550418f2f7e5d541 pog 174 172 1 171 1092 717770
60fe229a550418f2f7e5d541 pog 163 226 1 133 4535 722308
60fe229a550418f2f7e5d541 pog 156 151 1 142 1446 723757
60fe229a550418f2f7e5d541 pog 171 159 1 167 1425 725185
60fe229a550418f2f7e5d541 pog 203 203 1 181 1157 726346
60fe229a550418f2f7e5d541 pog 175 131 1 158 3120 729469
60fe229a550418f2f7e5d541 pog 136 90 1 133 2343 731816
60fe229a550418f2f7e5d541 pog 173 116 1 165 2789 734610
60fe229a550418f2f7e5d541 pog 194 233 1 166 3673 738287
60fe229a550418f2f7e5d541 pog 184 112 1 170 3146 741437
60fe229a550418f2f7e5d541 pog 141 120 1 125 2400 743841
60fe229a550418f2f7e5d541 pog 153 132 1 125 1493 745338
60fe229a550418f2f7e5d541 pog 182 181 1 163 972 746313
60fe229a550418f2f7e5d541 pog 167 223 1 139 4107 750424
63dd2985d0d2d04b0acd026f br -17 -49 1 300 6765 221953
63dd2985d0d2d04b0acd026f br -15 50 1 300 7066 229020
63dd2985d0d2d04b0acd026f br -19 -19 1 300 7598 236620
63dd2985d0d2d04b0acd026f br -22 22 1 300 5368 241990
63dd2985d0d2d04b0acd026f br -25 9 1 300 5464 247457
63dd2985d0d2d04b0acd026f br -23 -4 1 300 3219 250677
63dd2985d0d2d04b0acd026f br -26 -23 1 300 6039 256726
63dd2985d0d2d04b0acd026f br -18 -6 1 300 2654 259383
63dd2985d0d2d04b0acd026f br -24 25 1 300 5379 264764
63dd2985d0d2d04b0acd026f br -17 -48 1 300 4506 269271
63dd2985d0d2d04b0acd026f br -18 -15 1 300 2795 272078
63dd2985d0d2d04b0acd026f br -19 -12 1 300 3339 275419
63dd2985d0d2d04b0acd026f br -17 12 1 300 10460 285884
63dd2985d0d2d04b0acd026f br -28 -37 1 300 3402 289288
63dd2985d0d2d04b0acd026f br -21 7 1 300 6437 295729
63dd2985d0d2d04b0acd026f pz 44 30 1 47 3119 339912
63dd2985d0d2d04b0acd026f pz 59 23 1 56 4981 344896
63dd2985d0d2d04b0acd026f pz 63 34 1 60 17093 361991
63dd2985d0d2d04b0acd026f pz 36 59 1 33 9308 371304
63dd2985d0d2d04b0acd026f pz 55 55 1 50 2607 373915
63dd2985d0d2d04b0acd026f pz 55 60 1 45 3854 377771
63dd2985d0d2d04b0acd026f pz 41 35 1 38 2467 380242
63dd2985d0d2d04b0acd026f pz 25 33 1 22 4906 385154
63dd2985d0d2d04b0acd026f pz 44 52 1 39 13342 398498
63dd2985d0d2d04b0acd026f pz 46 47 1 41 4415 402915
63dd2985d0d2d04b0acd026f pz 59 46 1 59 3655 406573
63dd2985d0d2d04b0acd026f pz 57 40 1 48 3514 410089
63dd2985d0d2d04b0acd026f pz 51 28 1 50 3586 413678
63dd2985d0d2d04b0acd026f pz 34 34 1 32 3585 417268
63dd2985d0d2d04b0acd026f pz 61 51 1 58 6987 424257
63dd2985d0d2d04b0acd026f zol 0.92 -0.22 1 NA 9142 503305
63dd2985d0d2d04b0acd026f zol 1.28 0.32 1 NA 6517 509825
63dd2985d0d2d04b0acd026f zol 1.35 -0.75 1 NA 7749 517578
63dd2985d0d2d04b0acd026f zol 1.3 0.4 1 NA 14172 531753
63dd2985d0d2d04b0acd026f zol 1.32 -0.32 1 NA 7418 539177
63dd2985d0d2d04b0acd026f zol 1.26 0.04 1 NA 3928 543108
63dd2985d0d2d04b0acd026f zol 1.43 0.07 1 NA 3440 546550
63dd2985d0d2d04b0acd026f zol 1.74 -0.64 1 NA 3498 550052
63dd2985d0d2d04b0acd026f zol 1.7 -0.5 1 NA 3299 553354
63dd2985d0d2d04b0acd026f zol 1.76 -0.26 1 NA 3470 556828
63dd2985d0d2d04b0acd026f zol 1.35 -0.25 1 NA 2640 559472
63dd2985d0d2d04b0acd026f zol 1.05 -0.15 1 NA 7215 566693
63dd2985d0d2d04b0acd026f zol 0.75 0.65 1 NA 10165 576861
63dd2985d0d2d04b0acd026f zol 0.81 -0.21 1 NA 6950 583814
63dd2985d0d2d04b0acd026f zol 0.87 0.43 1 NA 4688 588505
63dd2985d0d2d04b0acd026f pog 194 118 1 176 10488 649970
63dd2985d0d2d04b0acd026f pog 166 173 1 147 5561 655532
63dd2985d0d2d04b0acd026f pog 198 108 1 172 8315 663850
63dd2985d0d2d04b0acd026f pog 193 225 1 173 17427 681279
63dd2985d0d2d04b0acd026f pog 202 85 1 182 13366 694649
63dd2985d0d2d04b0acd026f pog 196 217 1 170 8342 702996
63dd2985d0d2d04b0acd026f pog 220 108 1 197 9863 712860
63dd2985d0d2d04b0acd026f pog 213 132 1 187 9367 722229
63dd2985d0d2d04b0acd026f pog 203 80 1 185 12488 734719
63dd2985d0d2d04b0acd026f pog 215 198 1 195 3767 738488
63dd2985d0d2d04b0acd026f pog 191 143 1 172 4764 743264
63dd2985d0d2d04b0acd026f pog 178 105 1 159 12339 755604
63dd2985d0d2d04b0acd026f pog 174 195 1 153 8643 764253
63dd2985d0d2d04b0acd026f pog 189 220 1 164 6909 771166
63dd2985d0d2d04b0acd026f pog 203 95 1 185 13214 784382
63dd2985d0d2d04b0acd026f eb 29 28 2 26 9442 893034
63dd2985d0d2d04b0acd026f eb 31 46 2 29 21609 914646
63dd2985d0d2d04b0acd026f eb 32 30 2 31 3475 918129
63dd2985d0d2d04b0acd026f eb 42 27 2 47 32598 950733
63dd2985d0d2d04b0acd026f eb 29 44 2 26 14076 964817
63dd2985d0d2d04b0acd026f eb 27 51 2 25 24267 989090
63dd2985d0d2d04b0acd026f eb 25 29 2 24 6537 995630
63dd2985d0d2d04b0acd026f eb 37 39 2 36 11641 1007273
63dd2985d0d2d04b0acd026f eb 50 41 2 52 27155 1034431
63dd2985d0d2d04b0acd026f eb 31 40 2 28 13570 1048006
63dd2985d0d2d04b0acd026f eb 38 54 2 39 8138 1056150
63dd2985d0d2d04b0acd026f eb 42 44 2 44 6459 1062611
63dd2985d0d2d04b0acd026f eb 42 44 2 41 3971 1066586
63dd2985d0d2d04b0acd026f eb 42 35 2 38 3963 1070551
63dd2985d0d2d04b0acd026f eb 46 53 2 46 7593 1078146
63dd2985d0d2d04b0acd026f eb 54 48 1 54 16886 1109461
63dd2985d0d2d04b0acd026f eb 37 54 1 32 10156 1119623
63dd2985d0d2d04b0acd026f eb 31 35 1 29 7708 1127333
63dd2985d0d2d04b0acd026f eb 36 35 1 35 4763 1132099
63dd2985d0d2d04b0acd026f eb 48 54 1 45 11969 1144071
63dd2985d0d2d04b0acd026f eb 33 37 1 29 7644 1151717
63dd2985d0d2d04b0acd026f eb 37 31 1 33 16737 1168457
63dd2985d0d2d04b0acd026f eb 40 34 1 36 6652 1175112
63dd2985d0d2d04b0acd026f eb 38 44 1 34 2830 1177944
63dd2985d0d2d04b0acd026f eb 31 34 1 27 3118 1181065
63dd2985d0d2d04b0acd026f eb 49 53 1 46 4722 1185793
63dd2985d0d2d04b0acd026f eb 38 24 1 35 6025 1191822
63dd2985d0d2d04b0acd026f eb 43 28 1 40 7555 1199380
63dd2985d0d2d04b0acd026f eb 56 35 1 50 16922 1216305
63dd2985d0d2d04b0acd026f eb 44 48 1 42 7568 1223876
63dd2985d0d2d04b0acd026f br 27 29 2 300 11961 1251337
63dd2985d0d2d04b0acd026f br 30 0 2 300 3266 1254607
63dd2985d0d2d04b0acd026f br 30 -8 2 300 4481 1259090
63dd2985d0d2d04b0acd026f br 28 -8 2 300 8239 1267331
63dd2985d0d2d04b0acd026f br 27 -5 2 300 3270 1270603
63dd2985d0d2d04b0acd026f br 27 42 2 300 7905 1278513
63dd2985d0d2d04b0acd026f br 26 28 2 300 3951 1282466
63dd2985d0d2d04b0acd026f br 29 37 2 300 6195 1288663
63dd2985d0d2d04b0acd026f br 28 38 2 300 5923 1294591
63dd2985d0d2d04b0acd026f br 25 -27 2 300 5402 1299997
63dd2985d0d2d04b0acd026f br 32 27 2 300 4815 1304813
63dd2985d0d2d04b0acd026f br 28 15 2 300 4007 1308822
63dd2985d0d2d04b0acd026f br 35 40 2 300 4238 1313062
63dd2985d0d2d04b0acd026f br 26 17 2 300 5467 1318531
63dd2985d0d2d04b0acd026f br 27 -3 2 300 1847 1320380
63dd2985d0d2d04b0acd026f pz 43 26 2 45 5117 1339182
63dd2985d0d2d04b0acd026f pz 38 22 2 40 3082 1342266
63dd2985d0d2d04b0acd026f pz 61 24 2 59 6336 1348605
63dd2985d0d2d04b0acd026f pz 26 47 2 27 6018 1354626
63dd2985d0d2d04b0acd026f pz 21 52 2 20 7736 1362366
63dd2985d0d2d04b0acd026f pz 24 30 2 28 3651 1366020
63dd2985d0d2d04b0acd026f pz 22 32 2 25 3810 1369840
63dd2985d0d2d04b0acd026f pz 54 48 2 59 4124 1373967
63dd2985d0d2d04b0acd026f pz 42 48 2 46 3307 1377276
63dd2985d0d2d04b0acd026f pz 41 40 2 45 2133 1379411
63dd2985d0d2d04b0acd026f pz 27 41 2 31 5248 1384664
63dd2985d0d2d04b0acd026f pz 38 55 2 40 4058 1388727
63dd2985d0d2d04b0acd026f pz 31 42 2 30 5388 1394118
63dd2985d0d2d04b0acd026f pz 29 47 2 33 4506 1398626
63dd2985d0d2d04b0acd026f pz 34 49 2 35 5341 1403974
63dd2985d0d2d04b0acd026f zol -1.55 0.45 2 NA 27414 1443885
63dd2985d0d2d04b0acd026f zol -0.74 -0.06 2 NA 13955 1457846
63dd2985d0d2d04b0acd026f zol -1.17 0.17 2 NA 4007 1461856
63dd2985d0d2d04b0acd026f zol -1.12 -0.48 2 NA 15055 1476914
63dd2985d0d2d04b0acd026f zol -1.24 -0.46 2 NA 19279 1496197
63dd2985d0d2d04b0acd026f zol -1.42 -0.68 2 NA 10080 1506280
63dd2985d0d2d04b0acd026f zol -1.43 0.43 2 NA 8355 1514639
63dd2985d0d2d04b0acd026f zol -1.3 0.3 2 NA 7401 1522047
63dd2985d0d2d04b0acd026f zol -1.15 -0.65 2 NA 12104 1534154
63dd2985d0d2d04b0acd026f zol -1.17 -0.73 2 NA 5373 1539533
63dd2985d0d2d04b0acd026f zol -1.68 0.18 2 NA 5103 1544640
63dd2985d0d2d04b0acd026f zol -0.33 0.53 2 NA 11586 1556232
63dd2985d0d2d04b0acd026f zol -0.47 0.07 2 NA 5009 1561259
63dd2985d0d2d04b0acd026f zol -1.47 0.47 2 NA 3820 1565086
63dd2985d0d2d04b0acd026f zol -0.27 -0.63 2 NA 5718 1570807
63dd2985d0d2d04b0acd026f pog 364.5 316.5 2 319.5 5081 1605754
63dd2985d0d2d04b0acd026f pog 347.5 366.5 2 289.5 8302 1614058
63dd2985d0d2d04b0acd026f pog 393.5 277.5 2 348.5 10310 1624370
63dd2985d0d2d04b0acd026f pog 347.5 322.5 2 297.5 7517 1631889
63dd2985d0d2d04b0acd026f pog 382.5 270.5 2 337.5 8992 1640890
63dd2985d0d2d04b0acd026f pog 394.5 359.5 2 331.5 6872 1647764
63dd2985d0d2d04b0acd026f pog 417.5 286.5 2 352.5 12101 1659869
63dd2985d0d2d04b0acd026f pog 396.5 383.5 2 326.5 3394 1663265
63dd2985d0d2d04b0acd026f pog 360.5 268.5 2 292.5 15319 1678588
63dd2985d0d2d04b0acd026f pog 376.5 311.5 2 320.5 10323 1688913
63dd2985d0d2d04b0acd026f pog 393.5 369.5 2 331.5 4182 1693096
63dd2985d0d2d04b0acd026f pog 374.5 358.5 2 314.5 3391 1696489
63dd2985d0d2d04b0acd026f pog 414.5 270.5 2 356.5 12997 1709488
63dd2985d0d2d04b0acd026f pog 399.5 358.5 2 318.5 8790 1718280
63dd2985d0d2d04b0acd026f pog 371.5 339.5 2 305.5 7605 1725886
63e84e3cf268c03296055d60 pz 27 47 2 28 15286 154444
63e84e3cf268c03296055d60 pz 30 37 2 28 8335 162780
63e84e3cf268c03296055d60 pz 34 59 2 32 9137 171922
63e84e3cf268c03296055d60 pz 33 33 2 32 4751 176676
63e84e3cf268c03296055d60 pz 31 22 2 32 9305 185984
63e84e3cf268c03296055d60 pz 22 38 2 24 10247 196233
63e84e3cf268c03296055d60 pz 40 23 2 43 6945 203185
63e84e3cf268c03296055d60 pz 25 44 2 27 7514 210702
63e84e3cf268c03296055d60 pz 34 57 2 35 8797 219505
63e84e3cf268c03296055d60 pz 34 47 2 33 5700 225208
63e84e3cf268c03296055d60 pz 49 36 2 51 10361 235573
63e84e3cf268c03296055d60 pz 51 60 2 52 10076 245652
63e84e3cf268c03296055d60 pz 18 50 2 21 6566 252221
63e84e3cf268c03296055d60 pz 21 58 2 21 7660 259884
63e84e3cf268c03296055d60 pz 60 57 2 59 7184 267070
63e84e3cf268c03296055d60 eb 36 27 2 31 4288 337719
63e84e3cf268c03296055d60 eb 31 28 2 25 1716 339438
63e84e3cf268c03296055d60 eb 48 43 2 47 4645 344086
63e84e3cf268c03296055d60 eb 54 25 2 52 7265 351354
63e84e3cf268c03296055d60 eb 35 52 2 30 11080 362439
63e84e3cf268c03296055d60 eb 49 54 2 43 5759 368203
63e84e3cf268c03296055d60 eb 46 54 2 41 8764 376970
63e84e3cf268c03296055d60 eb 56 24 2 50 7003 383975
63e84e3cf268c03296055d60 eb 45 43 2 41 4243 388222
63e84e3cf268c03296055d60 eb 25 39 2 24 7827 396053
63e84e3cf268c03296055d60 eb 39 39 2 40 2883 398939
63e84e3cf268c03296055d60 eb 50 31 2 46 15607 414549
63e84e3cf268c03296055d60 eb 41 49 2 37 5452 420004
63e84e3cf268c03296055d60 eb 45 42 2 44 6430 426438
63e84e3cf268c03296055d60 eb 49 45 2 47 4315 430755
63e84e3cf268c03296055d60 zol -0.81 0.51 2 NA 7088 479188
63e84e3cf268c03296055d60 zol -0.86 -0.54 2 NA 12461 491654
63e84e3cf268c03296055d60 zol -1.48 0.38 2 NA 14432 506090
63e84e3cf268c03296055d60 zol -1.27 -0.03 2 NA 8329 514423
63e84e3cf268c03296055d60 zol -0.93 -0.67 2 NA 21449 535877
63e84e3cf268c03296055d60 zol -1.21 -0.69 2 NA 11188 547070
63e84e3cf268c03296055d60 zol -1.17 -0.73 2 NA 20704 567778
63e84e3cf268c03296055d60 zol -0.86 -0.54 2 NA 9453 577238
63e84e3cf268c03296055d60 zol -1.27 -0.43 2 NA 7617 584858
63e84e3cf268c03296055d60 zol -1.14 0.54 2 NA 6662 591524
63e84e3cf268c03296055d60 zol -1.46 -0.14 2 NA 7308 598836
63e84e3cf268c03296055d60 zol -1.15 0.35 2 NA 12572 611412
63e84e3cf268c03296055d60 zol -0.91 0.51 2 NA 5079 616495
63e84e3cf268c03296055d60 zol -1.24 -0.16 2 NA 5924 622423
63e84e3cf268c03296055d60 zol -1.19 0.59 2 NA 3261 625689
63e84e3cf268c03296055d60 br 25 -50 2 300 14206 669587
63e84e3cf268c03296055d60 br 18 -24 2 300 5005 674590
63e84e3cf268c03296055d60 br 24 -1 2 300 3872 678463
63e84e3cf268c03296055d60 br 27 7 2 300 4636 683098
63e84e3cf268c03296055d60 br 29 -28 2 300 5692 688790
63e84e3cf268c03296055d60 br 25 -3 2 300 2103 690894
63e84e3cf268c03296055d60 br 24 -50 2 300 8279 699174
63e84e3cf268c03296055d60 br 27 44 2 300 7273 706448
63e84e3cf268c03296055d60 br 24 -6 2 300 1529 707981
63e84e3cf268c03296055d60 br 24 49 2 300 7865 715855
63e84e3cf268c03296055d60 br 22 -12 2 300 2255 718111
63e84e3cf268c03296055d60 br 22 -21 2 300 4615 722727
63e84e3cf268c03296055d60 br 26 50 2 300 7700 730436
63e84e3cf268c03296055d60 br 24 -25 2 300 4865 735302
63e84e3cf268c03296055d60 br 23 38 2 300 9572 744876
63e84e3cf268c03296055d60 pog 378.5 382.5 2 292.5 3348 800320
63e84e3cf268c03296055d60 pog 404.5 365.5 2 340.5 8564 808885
63e84e3cf268c03296055d60 pog 381.5 255.5 2 317.5 17422 826307
63e84e3cf268c03296055d60 pog 385.5 250.5 2 337.5 13411 839722
63e84e3cf268c03296055d60 pog 380.5 350.5 2 311.5 4163 843888
63e84e3cf268c03296055d60 pog 370.5 315.5 2 300.5 11899 855789
63e84e3cf268c03296055d60 pog 399.5 279.5 2 348.5 12201 867993
63e84e3cf268c03296055d60 pog 393.5 393.5 2 311.5 1840 869834
63e84e3cf268c03296055d60 pog 379.5 370.5 2 312.5 4044 873885
63e84e3cf268c03296055d60 pog 404.5 357.5 2 347.5 6485 880372
63e84e3cf268c03296055d60 pog 365.5 340.5 2 287.5 5995 886368
63e84e3cf268c03296055d60 pog 363.5 344.5 2 308.5 3104 889474
63e84e3cf268c03296055d60 pog 412.5 371.5 2 352.5 5906 895382
63e84e3cf268c03296055d60 pog 371.5 290.5 2 299.5 9029 904412
63e84e3cf268c03296055d60 pog 380.5 263.5 2 320.5 11148 915563
63e84e3cf268c03296055d60 pog 151 161 1 146 2774 939545
63e84e3cf268c03296055d60 pog 138 203 1 122 8721 948278
63e84e3cf268c03296055d60 pog 166 139 1 162 9990 958270
63e84e3cf268c03296055d60 pog 186 125 1 176 7519 965793
63e84e3cf268c03296055d60 pog 192 216 1 177 5114 970909
63e84e3cf268c03296055d60 pog 190 158 1 175 6380 977291
63e84e3cf268c03296055d60 pog 170 215 1 153 7763 985056
63e84e3cf268c03296055d60 pog 148 157 1 128 3148 988207
63e84e3cf268c03296055d60 pog 177 202 1 159 4460 992669
63e84e3cf268c03296055d60 pog 179 130 1 146 6884 999554
63e84e3cf268c03296055d60 pog 219 166 1 191 10841 1010397
63e84e3cf268c03296055d60 pog 176 223 1 154 6992 1017393
63e84e3cf268c03296055d60 pog 174 174 1 162 18761 1036158
63e84e3cf268c03296055d60 pog 179 171 1 168 2036 1038195
63e84e3cf268c03296055d60 pog 161 103 1 146 7638 1045850
63e84e3cf268c03296055d60 br -24 -26 1 300 2132 1057504
63e84e3cf268c03296055d60 br -14 41 1 300 7279 1064793
63e84e3cf268c03296055d60 br -16 -35 1 300 3258 1068054
63e84e3cf268c03296055d60 br -26 46 1 300 7680 1075738
63e84e3cf268c03296055d60 br -17 0 1 300 3261 1078999
63e84e3cf268c03296055d60 br -22 9 1 300 3869 1082870
63e84e3cf268c03296055d60 br -27 45 1 300 9287 1092160
63e84e3cf268c03296055d60 br -33 -30 1 300 6750 1098912
63e84e3cf268c03296055d60 br -25 -6 1 300 3621 1102534
63e84e3cf268c03296055d60 br -32 -45 1 300 3317 1105852
63e84e3cf268c03296055d60 br -29 -25 1 300 2357 1108212
63e84e3cf268c03296055d60 br -29 50 1 300 9927 1118143
63e84e3cf268c03296055d60 br -21 -6 1 300 10182 1128328
63e84e3cf268c03296055d60 br -11 50 1 300 8930 1137260
63e84e3cf268c03296055d60 br -29 -11 1 300 2805 1140068
63e84e3cf268c03296055d60 eb 52 26 1 41 5232 1154174
63e84e3cf268c03296055d60 eb 37 36 1 29 2723 1156900
63e84e3cf268c03296055d60 eb 36 32 1 30 3316 1160219
63e84e3cf268c03296055d60 eb 66 49 1 54 5215 1165436
63e84e3cf268c03296055d60 eb 56 51 1 48 2233 1167672
63e84e3cf268c03296055d60 eb 56 25 1 47 7109 1174783
63e84e3cf268c03296055d60 eb 37 37 1 30 1966 1176752
63e84e3cf268c03296055d60 eb 60 49 1 53 3166 1179920
63e84e3cf268c03296055d60 eb 59 51 1 51 2067 1181990
63e84e3cf268c03296055d60 eb 40 39 1 34 1848 1183850
63e84e3cf268c03296055d60 eb 33 48 1 25 12323 1196176
63e84e3cf268c03296055d60 eb 44 51 1 40 6166 1202357
63e84e3cf268c03296055d60 eb 34 47 1 30 7187 1209548
63e84e3cf268c03296055d60 eb 61 35 1 50 4517 1214067
63e84e3cf268c03296055d60 eb 51 32 1 36 3981 1218051
63e84e3cf268c03296055d60 zol 1.05 -0.45 1 NA 2405 1236325
63e84e3cf268c03296055d60 zol 1.37 -0.57 1 NA 3008 1239337
63e84e3cf268c03296055d60 zol 1.18 -0.18 1 NA 4370 1243717
63e84e3cf268c03296055d60 zol 0.99 -0.09 1 NA 2972 1246693
63e84e3cf268c03296055d60 zol 0.68 0.12 1 NA 2712 1249411
63e84e3cf268c03296055d60 zol 0.94 -0.14 1 NA 2598 1252015
63e84e3cf268c03296055d60 zol 1 -0.6 1 NA 3799 1255817
63e84e3cf268c03296055d60 zol 1.16 -0.46 1 NA 4819 1260641
