"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","187","2183137","0.0-187.0","DIYA","TEST","","","","","18248","key"," "," ","16.697241758241578","500","250","pog","116","1","181","0","0","133"
"","psychophysics","188","2189667","0.0-188.0","DIYA","TEST","","","","","6529","key"," "," ","16.66800511508937","500","250","pog","136","1","82","0","0","144"
"","psychophysics","189","2200675","0.0-189.0","DIYA","TEST","","","","","11007","key"," "," ","16.666000000000487","500","250","pog","175","1","103","0","0","187"
"","psychophysics","190","2217513","0.0-190.0","DIYA","TEST","","","","","16837","key"," "," ","16.78321057884255","500","250","pog","147","1","208","0","0","145"
"","psychophysics","191","2218298","0.0-191.0","DIYA","TEST","","","","","780","key"," "," ","16.665999999998704","500","250","inst","","","","","",""
"","psychophysics","192","2223077","0.0-192.0","DIYA","TEST","","","","","4772","key"," "," ","16.665999999999272","500","250","instPz4","16","1","15","","","30"
"","psychophysics","193","2223825","0.0-193.0","DIYA","TEST","","","","","746","key"," "," ","16.666000000000086","500","250","inst","","","","","",""
"","psychophysics","194","2263277","0.0-194.0","DIYA","TEST","","","","","39450","key"," "," ","16.68076184433164","500","250","pz","55","1","45","","","40"
"","psychophysics","195","2286629","0.0-195.0","DIYA","TEST","","","","","23404","key"," "," ","16.810338605319817","500","250","pz","85","1","60","","","58"
"","psychophysics","196","2292110","0.0-196.0","DIYA","TEST","","","","","5477","key"," "," ","16.668384146341406","500","250","pz","63","1","39","","","43"
"","psychophysics","197","2303400","0.0-197.0","DIYA","TEST","","","","","11289","key"," "," ","16.66599999999963","500","250","pz","76","1","34","","","59"
"","psychophysics","198","2314637","0.0-198.0","DIYA","TEST","","","","","11235","key"," "," ","16.86766917293233","500","250","pz","62","1","25","","","45"
"","psychophysics","199","2322108","0.0-199.0","DIYA","TEST","","","","","7469","key"," "," ","16.666000000000107","500","250","pz","48","1","57","","","34"
"","psychophysics","200","2329627","0.0-200.0","DIYA","TEST","","","","","7517","key"," "," ","16.66773777777743","500","250","pz","46","1","21","","","29"
"","psychophysics","201","2337991","0.0-201.0","DIYA","TEST","","","","","8362","key"," "," ","16.970865853657997","500","250","pz","68","1","36","","","51"
"","psychophysics","202","2345662","0.0-202.0","DIYA","TEST","","","","","7668","key"," "," ","16.665999999999716","500","250","pz","50","1","35","","","35"
"","psychophysics","203","2354320","0.0-203.0","DIYA","TEST","","","","","8656","key"," "," ","16.66750965250969","500","250","pz","50","1","24","","","42"
"","psychophysics","204","2360496","0.0-204.0","DIYA","TEST","","","","","6175","key"," "," ","16.666000000000516","500","250","pz","73","1","44","","","57"
"","psychophysics","205","2366580","0.0-205.0","DIYA","TEST","","","","","6082","key"," "," ","16.666000000000867","500","250","pz","43","1","30","","","31"
"","psychophysics","206","2376391","0.0-206.0","DIYA","TEST","","","","","9810","key"," "," ","16.667330494037873","500","250","pz","59","1","20","","","46"
"","psychophysics","207","2389554","0.0-207.0","DIYA","TEST","","","","","13161","key"," "," ","16.666989860582873","500","250","pz","59","1","25","","","48"
"","psychophysics","208","2395696","0.0-208.0","DIYA","TEST","","","","","6141","key"," "," ","16.989163434903016","500","250","pz","77","1","56","","","56"
