"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"1012"," ","psychophysics","43","896916","0.0-43.0","9999","key"," ","16.66635000000048","500","250","inst","","","","","",""
"3255"," ","psychophysics","44","900176","0.0-44.0","9999","key"," ","16.666353846153914","500","250","instPz0","50","","","50","50",""
"11902"," ","psychophysics","45","912083","0.0-45.0","9999","key"," ","16.713049226441637","500","250","instPz1","46","","","25","50",""
"5182"," ","psychophysics","46","917270","0.0-46.0","9999","key"," ","16.66624838709681","500","250","instPz2","29","","","15","25",""
"12366"," ","psychophysics","47","929644","0.0-47.0","9999","key"," ","16.756724559022917","500","250","instPz3","32","","","15","25",""
"5737"," ","psychophysics","48","935389","0.0-48.0","9999","key"," ","16.763387755102222","500","250","instPz4","37","","","15","30",""
"1208"," ","psychophysics","49","936600","0.0-49.0","9999","key"," ","16.66550704225419","500","250","inst","","","","","",""
"7874"," ","psychophysics","50","944478","0.0-50.0","9999","key"," ","16.666423728813612","500","250","pz","68","","","15","58",""
"5048"," ","psychophysics","51","949530","0.0-51.0","9999","key"," ","16.666119205297836","500","250","pz","37","","","15","27",""
"1004"," ","psychophysics","52","950536","0.0-52.0","9999","key"," ","16.66618644067686","500","250","inst","","","","","",""
"9057"," ","psychophysics","53","959602","0.0-53.0","9999","key"," ","16.72776752767519","500","250","instTilt0","-5","","","-5","-5","2"
"5285"," ","psychophysics","54","964890","0.0-54.0","9999","key"," ","16.826571884983853","500","250","instTilt1","5","","","5","-5","2"
"10477"," ","psychophysics","55","975370","0.0-55.0","9999","key"," ","16.718900799999943","500","250","instTilt2","-2","","","5","-5","2"
"8963"," ","psychophysics","56","984339","0.0-56.0","9999","key"," ","16.6973264925373","500","250","instTilt","7","","","","9","2"
"6470"," ","psychophysics","57","990815","0.0-57.0","9999","key"," ","16.66623711340206","500","250","instTilt","5","","","","9","1"
"1102"," ","psychophysics","58","991923","0.0-58.0","9999","key"," ","16.666030303030062","500","250","inst","","","","","",""
"6419"," ","psychophysics","59","998349","0.0-59.0","9999","key"," ","16.66627343750012","500","250","tilt","2","","","","5","1"
"6384"," ","psychophysics","60","1004738","0.0-60.0","9999","key"," ","16.66621204188486","500","250","tilt","6","","","","5","0"
"1082"," ","psychophysics","61","1005825","0.0-61.0","9999","key"," ","16.666230769231557","500","250","inst","","","","","",""
"45722"," ","psychophysics","62","1051551","0.0-62.0","9999","key"," ","16.69667677136598","500","250","instPog0","160","0","0","190","160",""
"18304"," ","psychophysics","63","1069857","0.0-63.0","9999","key"," ","16.66623792160428","500","250","instPog1","170","0","0","190","160",""
"6799"," ","psychophysics","64","1076658","0.0-64.0","9999","key"," ","16.666191646191965","500","250","instPog2","182","0","0","190","160",""
"832"," ","psychophysics","65","1077491","0.0-65.0","9999","key"," ","16.666204081629687","500","250","inst","","","","","",""
"7295"," ","psychophysics","66","1084789","0.0-66.0","9999","key"," ","16.666322654462153","500","250","pog","192","0","0","165","174",""
"6298"," ","psychophysics","67","1091089","0.0-67.0","9999","key"," ","16.666169761273075","500","250","pog","199","0","0","189","177",""
"1085"," ","psychophysics","68","1092175","0.0-68.0","9999","key"," ","16.66639062500326","500","250","inst","","","","","",""
"5701"," ","psychophysics","69","1097878","0.0-69.0","9999","key"," ","16.666231671554417","500","250","instML0","0","0","0","0","150","150"
"10964"," ","psychophysics","70","1108848","0.0-70.0","9999","key"," ","16.66624924012157","500","250","instML1","0","0","0","-60","120","180"
"10593"," ","psychophysics","71","1119451","0.0-71.0","9999","key"," ","16.66625984251961","500","250","instML2","0","0","0","60","180","120"
"19676"," ","psychophysics","72","1139129","0.0-72.0","9999","key"," ","16.753693094629103","500","250","instML3","32","0","0","-60","120","180"
"947"," ","psychophysics","73","1140080","0.0-73.0","9999","key"," ","16.614631578947108","500","250","inst","","","","","",""
"6919"," ","psychophysics","74","1147001","0.0-74.0","9999","key"," ","16.670734299516646","500","250","ml","30","0","0","12","124","112"
"9871"," ","psychophysics","75","1156875","0.0-75.0","9999","key"," ","16.66616920473774","500","250","ml","33","0","0","-47","149","196"
