"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","response_type","key_press","avg_frame_time","center_x","center_y","phase","guide","targ","resp"
"9532.600000143051",""," ","psychophysics","42","307986","0.0-42.0","9","13","key"," ","16.674633975481637","500","250","2","0","49","46"
"1267.1999998092651",""," ","psychophysics","43","309257","0.0-43.0","9","13","key"," ","16.673999999999843","500","250","","","",""
"12630.200000047684",""," ","psychophysics","44","321889","0.0-44.0","9","13","key"," ","16.6743645970938","500","250","2","0","41","48"
"1050.2000000476837",""," ","psychophysics","45","322943","0.0-45.0","9","13","key"," ","16.674000000000007","500","250","","","",""
"9778.600000143051",""," ","psychophysics","46","332724","0.0-46.0","9","13","key"," ","16.674590443686004","500","250","2","0","56","57"
"2224.199999809265",""," ","psychophysics","47","334955","0.0-47.0","9","13","key"," ","16.677037878787925","500","250","","","",""
"10045.200000047684",""," ","psychophysics","48","345003","0.0-48.0","9","13","key"," ","16.702319467554048","500","250","2","0","59","53"
"1448.2999999523163",""," ","psychophysics","49","346454","0.0-49.0","9","13","key"," ","16.673999999999747","500","250","","","",""
"7235.700000047684",""," ","psychophysics","50","353692","0.0-50.0","9","13","key"," ","16.67400000000001","500","250","2","0","31","31"
"1299.7000000476837",""," ","psychophysics","51","354993","0.0-51.0","9","13","key"," ","16.67781818181869","500","250","","","",""
"7199.799999952316",""," ","psychophysics","52","362195","0.0-52.0","9","13","key"," ","16.674000000000014","500","250","2","0","57","56"
"1159.6000001430511",""," ","psychophysics","53","363358","0.0-53.0","9","13","key"," ","16.67399999999991","500","250","","","",""
"6991.400000095367",""," ","psychophysics","54","370354","0.0-54.0","9","13","key"," ","16.674933014354004","500","250","2","0","29","35"
"1533.4000000953674",""," ","psychophysics","55","371890","0.0-55.0","9","13","key"," ","16.674000000000348","500","250","","","",""
"8120.799999952316",""," ","psychophysics","56","380018","0.0-56.0","9","13","key"," ","16.6747186858316","500","250","2","0","29","34"
"1695.7999999523163",""," ","psychophysics","57","381717","0.0-57.0","9","13","key"," ","16.673999999999644","500","250","","","",""
"7305.200000047684",""," ","psychophysics","58","389025","0.0-58.0","9","13","key"," ","16.674741418764356","500","250","2","0","23","26"
"1162.7000000476837",""," ","psychophysics","59","390190","0.0-59.0","9","13","key"," ","16.67399999999991","500","250","","","",""
"8074.899999856949",""," ","psychophysics","60","398268","0.0-60.0","9","13","key"," ","16.67475362318844","500","250","2","0","39","40"
"1159.2000000476837",""," ","psychophysics","61","399433","0.0-61.0","9","13","key"," ","16.67399999999991","500","250","","","",""
"14817.099999904633",""," ","psychophysics","62","414259","0.0-62.0","9","13","key"," ","16.67476013513511","500","250","","","",""
"9729.799999952316",""," ","psychophysics","63","423996","0.0-63.0","9","13","key"," ","16.674000000000067","500","250","","","",""
"5673.200000047684",""," ","psychophysics","64","429677","0.0-64.0","9","13","key"," ","16.724227138643002","500","250","3","5","31","30"
"10252.099999904633",""," ","psychophysics","65","439931","0.0-65.0","9","13","key"," ","16.674545602605914","500","250","3","0","51","47"
"9799.399999856949",""," ","psychophysics","66","449732","0.0-66.0","9","13","key"," ","16.674689948892684","500","250","3","5","43","42"
"9187.599999904633",""," ","psychophysics","67","458922","0.0-67.0","9","13","key"," ","16.704905282331435","500","250","3","0","35","39"
"12779.100000143051",""," ","psychophysics","68","471810","0.0-68.0","9","13","key"," ","16.674442408377008","500","250","3","5","33","35"
"17492.700000047684",""," ","psychophysics","69","489310","0.0-69.0","9","13","key"," ","16.78667946257195","500","250","3","0","23","28"
"9297.399999856949",""," ","psychophysics","70","498611","0.0-70.0","9","13","key"," ","16.674605026929992","500","250","3","5","47","44"
"17926.299999952316",""," ","psychophysics","71","516540","0.0-71.0","9","13","key"," ","16.674651769087525","500","250","3","0","43","50"
"12168.100000143051",""," ","psychophysics","72","528711","0.0-72.0","9","13","key"," ","16.674452674897168","500","250","3","5","52","51"
"16338",""," ","psychophysics","73","545053","0.0-73.0","9","13","key"," ","16.67471297242083","500","250","3","0","21","24"
"9252.100000143051",""," ","psychophysics","74","554309","0.0-74.0","9","13","key"," ","16.67399999999991","500","250","3","5","50","51"
"7437.200000047684",""," ","psychophysics","75","561749","0.0-75.0","9","13","key"," ","16.67474831460682","500","250","3","0","33","42"
"7165.899999856949",""," ","psychophysics","76","568918","0.0-76.0","9","13","key"," ","16.674829836829787","500","250","3","5","44","42"
"14404.5",""," ","psychophysics","77","583325","0.0-77.0","9","13","key"," ","16.674375434530745","500","250","3","0","58","72"
"8693.5",""," ","psychophysics","78","592021","0.0-78.0","9","13","key"," ","16.674579654510566","500","250","3","5","40","39"
