"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","response_type","key_press","avg_frame_time","center_x","center_y","phase","guide","targ","resp"
"3466.399999976158",""," ","psychophysics","28","163880","0.0-28.0","6","17","key"," ","16.667000000000023","500","250","1","5","22","27"
"1271.199999988079",""," ","psychophysics","29","165163","0.0-29.0","6","17","key"," ","16.66699999999975","500","250","","","",""
"630.8000000119209",""," ","psychophysics","30","165796","0.0-30.0","6","17","key"," ","16.6670000000001","500","250","","","",""
"483.4000000357628",""," ","psychophysics","31","166282","0.0-31.0","6","17","key"," ","16.679178571428306","500","250","","","",""
"3494.100000023842",""," ","psychophysics","32","169790","0.0-32.0","6","17","key"," ","16.66699999999996","500","250","2","0","23","31"
"870.6000000238419",""," ","psychophysics","33","170666","0.0-33.0","6","17","key"," ","16.6669999999996","500","250","","","",""
"4737.299999952316",""," ","psychophysics","34","175406","0.0-34.0","6","17","key"," ","16.666999999999994","500","250","2","0","36","36"
"819.5",""," ","psychophysics","35","176229","0.0-35.0","6","17","key"," ","16.67395918367357","500","250","","","",""
"7314.599999964237",""," ","psychophysics","36","183546","0.0-36.0","6","17","key"," ","16.666999999999952","500","250","2","0","58","64"
"1000.0999999642372",""," ","psychophysics","37","184549","0.0-37.0","6","17","key"," ","16.667000000000048","500","250","","","",""
"4791.600000023842",""," ","psychophysics","38","189343","0.0-38.0","6","17","key"," ","16.667755244755256","500","250","2","0","33","42"
"652.1999999880791",""," ","psychophysics","39","190000","0.0-39.0","6","17","key"," ","16.666999999999415","500","250","","","",""
"3708.300000011921",""," ","psychophysics","40","193711","0.0-40.0","6","17","key"," ","16.66699999999997","500","250","2","0","44","42"
"745",""," ","psychophysics","41","194459","0.0-41.0","6","17","key"," ","16.667000000000264","500","250","","","",""
"5044",""," ","psychophysics","42","199506","0.0-42.0","6","17","key"," ","16.66812913907283","500","250","2","0","55","48"
"957.1999999880791",""," ","psychophysics","43","200472","0.0-43.0","6","17","key"," ","16.667000000000005","500","250","","","",""
"4558.099999964237",""," ","psychophysics","44","205033","0.0-44.0","6","17","key"," ","16.66699999999995","500","250","2","0","28","35"
"681.6000000238419",""," ","psychophysics","45","205716","0.0-45.0","6","17","key"," ","16.666999999999824","500","250","","","",""
"2686.400000035763",""," ","psychophysics","46","208412","0.0-46.0","6","17","key"," ","16.669118012422377","500","250","2","0","32","28"
"800.6999999880791",""," ","psychophysics","47","209215","0.0-47.0","6","17","key"," ","16.66699999999973","500","250","","","",""
"2138",""," ","psychophysics","48","211356","0.0-48.0","6","17","key"," ","16.666999999999792","500","250","2","0","20","26"
"766.0999999642372",""," ","psychophysics","49","212125","0.0-49.0","6","17","key"," ","16.666999999999664","500","250","","","",""
"4528.699999988079",""," ","psychophysics","50","216664","0.0-50.0","6","17","key"," ","16.667794117647002","500","250","2","0","26","25"
"717.5",""," ","psychophysics","51","217384","0.0-51.0","6","17","key"," ","16.666999999999895","500","250","","","",""
"5091.099999964237",""," ","psychophysics","52","222478","0.0-52.0","6","17","key"," ","16.667000000000087","500","250","2","0","35","38"
"801.5",""," ","psychophysics","53","223282","0.0-53.0","6","17","key"," ","16.66699999999973","500","250","","","",""
"4646.099999964237",""," ","psychophysics","54","227931","0.0-54.0","6","17","key"," ","16.66822661870501","500","250","2","0","31","32"
"650.6000000238419",""," ","psychophysics","55","228584","0.0-55.0","6","17","key"," ","16.66699999999975","500","250","","","",""
"4763.599999964237",""," ","psychophysics","56","233349","0.0-56.0","6","17","key"," ","16.667000000000005","500","250","2","0","37","38"
"940.6999999880791",""," ","psychophysics","57","234294","0.0-57.0","6","17","key"," ","16.66699999999972","500","250","","","",""
"4812.199999988079",""," ","psychophysics","58","239108","0.0-58.0","6","17","key"," ","16.66818815331007","500","250","2","0","58","50"
"887.7999999523163",""," ","psychophysics","59","239998","0.0-59.0","6","17","key"," ","16.66699999999991","500","250","","","",""
"6118.400000035763",""," ","psychophysics","60","246127","0.0-60.0","6","17","key"," ","16.66700000000005","500","250","2","0","33","44"
"896.3000000119209",""," ","psychophysics","61","247026","0.0-61.0","6","17","key"," ","16.671153846153736","500","250","","","",""
"2181.699999988079",""," ","psychophysics","62","249213","0.0-62.0","6","17","key"," ","16.666999999999838","500","250","","","",""
"1185.9000000357628",""," ","psychophysics","63","250402","0.0-63.0","6","17","key"," ","16.667000000000034","500","250","","","",""
"13981.699999988079",""," ","psychophysics","64","264386","0.0-64.0","6","17","key"," ","16.667406921241028","500","250","3","5","59","66"
"6098.600000023842",""," ","psychophysics","65","270488","0.0-65.0","6","17","key"," ","16.667934246575427","500","250","3","0","49","53"
"3911.7999999523163",""," ","psychophysics","66","274402","0.0-66.0","6","17","key"," ","16.66700000000016","500","250","3","5","32","37"
"7754.5",""," ","psychophysics","67","282159","0.0-67.0","6","17","key"," ","16.66746551724144","500","250","3","0","49","51"
"8836.300000011921",""," ","psychophysics","68","290999","0.0-68.0","6","17","key"," ","16.66764339622635","500","250","3","5","32","35"
"5765.800000011921",""," ","psychophysics","69","296767","0.0-69.0","6","17","key"," ","16.667988405797118","500","250","3","0","52","59"
"6695",""," ","psychophysics","70","303465","0.0-70.0","6","17","key"," ","16.66700000000001","500","250","3","5","44","44"
"5664",""," ","psychophysics","71","309132","0.0-71.0","6","17","key"," ","16.667637168141674","500","250","3","0","34","42"
"4662.800000011921",""," ","psychophysics","72","313797","0.0-72.0","6","17","key"," ","16.666999999999977","500","250","3","5","52","46"
"5182",""," ","psychophysics","73","318981","0.0-73.0","6","17","key"," ","16.66810000000011","500","250","3","0","39","45"
"3771.599999964237",""," ","psychophysics","74","322755","0.0-74.0","6","17","key"," ","16.666999999999792","500","250","3","5","47","46"
"4559.5",""," ","psychophysics","75","327317","0.0-75.0","6","17","key"," ","16.668249084249194","500","250","3","0","40","44"
"2350.600000023842",""," ","psychophysics","76","329670","0.0-76.0","6","17","key"," ","16.667000000000034","500","250","3","5","22","25"
"5838.099999964237",""," ","psychophysics","77","335519","0.0-77.0","6","17","key"," ","16.667000000000034","500","250","3","0","55","58"
"2617.300000011921",""," ","psychophysics","78","338139","0.0-78.0","6","17","key"," ","16.669185897436154","500","250","3","5","25","31"
