"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","jitterX","jitterY"
"","psychophysics","136","576251","0.0-136.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3823",""," ","key"," ","16.684157894736895","500","250","zol","-0.7","-0.7","","2","-24","21"
"","psychophysics","137","578859","0.0-137.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2607",""," ","key"," ","16.682160256409613","500","250","zol","-1.4400000000000004","-0.16","","2","7","-11"
"","psychophysics","138","580692","0.0-138.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1831",""," ","key"," ","16.685305555555882","500","250","inst","","","","","",""
"","psychophysics","139","589461","0.0-139.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","8766",""," ","key"," ","16.683655238095227","500","250","instPz4","40","15","30","1","",""
"","psychophysics","140","590406","0.0-140.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","944",""," ","key"," ","16.682017857142323","500","250","inst","","","","","",""
"","psychophysics","141","593013","0.0-141.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2605",""," ","key"," ","16.683574193548562","500","250","pz","46","26","34","1","",""
"","psychophysics","142","596790","0.0-142.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3775",""," ","key"," ","16.682177777777735","500","250","pz","68","39","59","1","",""
"","psychophysics","143","600583","0.0-143.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3789",""," ","key"," ","16.683418502202894","500","250","pz","37","39","28","1","",""
"","psychophysics","144","602823","0.0-144.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2239",""," ","key"," ","16.68329323308203","500","250","pz","46","41","33","1","",""
"","psychophysics","145","605255","0.0-145.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2431",""," ","key"," ","16.682882758620966","500","250","pz","37","35","30","1","",""
"","psychophysics","146","609424","0.0-146.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","4168",""," ","key"," ","16.682823293172405","500","250","pz","71","42","57","1","",""
"","psychophysics","147","612089","0.0-147.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2664",""," ","key"," ","16.683284810126782","500","250","pz","47","55","32","1","",""
"","psychophysics","148","614281","0.0-148.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2191",""," ","key"," ","16.684488549617914","500","250","pz","35","39","22","1","",""
"","psychophysics","149","617185","0.0-149.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2903",""," ","key"," ","16.68284393063574","500","250","pz","67","44","44","1","",""
"","psychophysics","150","620267","0.0-150.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3080",""," ","key"," ","16.68355434782659","500","250","pz","53","38","43","1","",""
"","psychophysics","151","622131","0.0-151.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1862",""," ","key"," ","16.681390909090723","500","250","pz","59","47","57","1","",""
"","psychophysics","152","624803","0.0-152.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2671",""," ","key"," ","16.682962264151037","500","250","pz","43","41","33","1","",""
"","psychophysics","153","629915","0.0-153.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","5109",""," ","key"," ","16.68323202614385","500","250","pz","46","60","32","1","",""
"","psychophysics","154","632236","0.0-154.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2319",""," ","key"," ","16.683181159420148","500","250","pz","56","53","52","1","",""
"","psychophysics","155","633749","0.0-155.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1510",""," ","key"," ","16.683511111111795","500","250","pz","55","51","58","1","",""
"","psychophysics","156","634668","0.0-156.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","918",""," ","key"," ","16.682185185184977","500","250","inst","","","","","",""
"","psychophysics","157","639061","0.0-157.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","4392",""," ","key"," ","16.68327480916046","500","250","instPog0","160","190","160","1","0","0"
"","psychophysics","158","641413","0.0-158.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2351",""," ","key"," ","16.683121428571344","500","250","instPog1","164","190","160","1","0","0"
"","psychophysics","159","644350","0.0-159.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2935",""," ","key"," ","16.683085714285262","500","250","instPog2","174","160","160","1","0","0"
"","psychophysics","160","644918","0.0-160.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","567",""," ","key"," ","16.683666666666273","500","250","inst","","","","","",""
"","psychophysics","161","648766","0.0-161.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3847",""," ","key"," ","16.683100000000053","500","250","pog","206","108","184","1","0","0"
"","psychophysics","162","651295","0.0-162.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2527",""," ","key"," ","16.684653333333166","500","250","pog","163","155","151","1","0","0"
"","psychophysics","163","653607","0.0-163.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2307",""," ","key"," ","16.683768115941927","500","250","pog","196","188","181","1","0","0"
"","psychophysics","164","656296","0.0-164.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2687",""," ","key"," ","16.68263125000012","500","250","pog","164","188","147","1","0","0"
"","psychophysics","165","657992","0.0-165.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1695",""," ","key"," ","16.681346534653382","500","250","pog","217","219","196","1","0","0"
"","psychophysics","166","661544","0.0-166.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3551",""," ","key"," ","16.683278301886705","500","250","pog","177","125","157","1","0","0"
"","psychophysics","167","664177","0.0-167.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2631",""," ","key"," ","16.683108280254913","500","250","pog","147","101","135","1","0","0"
"","psychophysics","168","667289","0.0-168.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3111",""," ","key"," ","16.6826216216218","500","250","pog","203","165","185","1","0","0"
"","psychophysics","169","671474","0.0-169.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","4184",""," ","key"," ","16.684435999999753","500","250","pog","155","101","135","1","0","0"
"","psychophysics","170","675051","0.0-170.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3575",""," ","key"," ","16.683413145539543","500","250","pog","188","128","161","1","0","0"
"","psychophysics","171","678828","0.0-171.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3776",""," ","key"," ","16.682517699115348","500","250","pog","202","102","173","1","0","0"
"","psychophysics","172","680164","0.0-172.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1335",""," ","key"," ","16.685101265823057","500","250","pog","176","168","169","1","0","0"
"","psychophysics","173","681908","0.0-173.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1743",""," ","key"," ","16.681504854368434","500","250","pog","192","166","175","1","0","0"
"","psychophysics","174","684276","0.0-174.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2367",""," ","key"," ","16.684347517730615","500","250","pog","199","179","177","1","0","0"
"","psychophysics","175","688302","0.0-175.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","4024",""," ","key"," ","16.68280912863083","500","250","pog","209","149","188","1","0","0"
"","psychophysics","176","700135","0.0-176.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","11832",""," ","key"," ","16.68308757062137","500","250","inst","","","","","",""
"","psychophysics","177","704216","0.0-177.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","4080",""," ","key"," ","16.682144032922043","500","250","instBr","17","40","300","2","0","0"
"","psychophysics","178","704759","0.0-178.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","543",""," ","key"," ","16.688031249999767","500","250","inst","","","","","",""
"","psychophysics","179","706232","0.0-179.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1467",""," ","key"," ","16.684942528736595","500","250","br","15","5","240","2","-9","25"
"","psychophysics","180","710689","0.0-180.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","4456",""," ","key"," ","16.682736842104852","500","250","br","16","-17","235","2","28","27"
"","psychophysics","181","712313","0.0-181.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1622",""," ","key"," ","16.683494845360816","500","250","br","13","6","252","2","-17","25"
"","psychophysics","182","715489","0.0-182.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3175",""," ","key"," ","16.68422222222268","500","250","br","13","13","228","2","25","14"
"","psychophysics","183","718874","0.0-183.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3383",""," ","key"," ","16.683202970296946","500","250","br","20","-11","274","2","-7","17"
"","psychophysics","184","726875","0.0-184.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","null","","null","key","null","16.68325469728597","500","250","br","19","-41","294","2","5","23"
"","psychophysics","185","730859","0.0-185.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3983",""," ","key"," ","16.683443037974296","500","250","br","17","-46","219","2","-15","29"
"","psychophysics","186","733228","0.0-186.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2366",""," ","key"," ","16.685035460993504","500","250","br","19","49","211","2","-5","-26"
"","psychophysics","187","734772","0.0-187.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1542",""," ","key"," ","16.683282608696533","500","250","br","14","17","234","2","18","26"
"","psychophysics","188","736292","0.0-188.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1519",""," ","key"," ","16.68201111111169","500","250","br","15","13","207","2","26","-15"
"","psychophysics","189","739709","0.0-189.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3415",""," ","key"," ","16.684166666666986","500","250","br","19","-21","283","2","-4","16"
"","psychophysics","190","742037","0.0-190.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2327",""," ","key"," ","16.68225362318892","500","250","br","18","45","225","2","-26","16"
"","psychophysics","191","746574","0.0-191.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","4535",""," ","key"," ","16.683151291512775","500","250","br","18","-9","220","2","-18","2"
"","psychophysics","192","749174","0.0-192.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2597",""," ","key"," ","16.68439354838713","500","250","br","15","-2","280","2","15","-21"
"","psychophysics","193","752870","0.0-193.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3695",""," ","key"," ","16.68242986425357","500","250","br","19","-9","233","2","11","5"
"","psychophysics","194","760376","0.0-194.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","7505",""," ","key"," ","16.683389755011273","500","250","inst","","","","","",""
"","psychophysics","195","765513","0.0-195.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","5135",""," ","key"," ","16.683423452768686","500","250","instEB4","55","40","40","2","0","0"
"","psychophysics","196","766201","0.0-196.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","687",""," ","key"," ","16.676975000000674","500","250","inst","","","","","",""
"","psychophysics","197","767833","0.0-197.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1631",""," ","key"," ","16.682752577320326","500","250","eb","49","42","38","2","0","0"
"","psychophysics","198","770482","0.0-198.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2646",""," ","key"," ","16.68325477706974","500","250","eb","61","49","49","2","0","0"
"","psychophysics","199","772706","0.0-199.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2221",""," ","key"," ","16.68341353383437","500","250","eb","32","32","29","2","0","0"
"","psychophysics","200","774162","0.0-200.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1454",""," ","key"," ","16.683465116279645","500","250","eb","47","38","42","2","0","0"
"","psychophysics","201","775490","0.0-201.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1327",""," ","key"," ","16.683316455695696","500","250","eb","32","26","29","2","0","0"
"","psychophysics","202","779627","0.0-202.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","4135",""," ","key"," ","16.6832186234818","500","250","eb","47","24","41","2","0","0"
"","psychophysics","203","783603","0.0-203.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3974",""," ","key"," ","16.68324472573841","500","250","eb","54","32","40","2","0","0"
"","psychophysics","204","784996","0.0-204.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1391",""," ","key"," ","16.68563414634086","500","250","eb","52","50","43","2","0","0"
"","psychophysics","205","786564","0.0-205.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1566",""," ","key"," ","16.68320430107465","500","250","eb","38","31","33","2","0","0"
"","psychophysics","206","791598","0.0-206.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","5031",""," ","key"," ","16.684352159468407","500","250","eb","64","50","54","2","0","0"
"","psychophysics","207","795022","0.0-207.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","3423",""," ","key"," ","16.68223039215709","500","250","eb","36","48","30","2","0","0"
"","psychophysics","208","797406","0.0-208.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2382",""," ","key"," ","16.683330985915873","500","250","eb","48","53","38","2","0","0"
"","psychophysics","209","799447","0.0-209.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","2039",""," ","key"," ","16.68492622950809","500","250","eb","38","30","28","2","0","0"
"","psychophysics","210","801255","0.0-210.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","1807",""," ","key"," ","16.681317757010007","500","250","eb","43","39","34","2","0","0"
"","psychophysics","211","805368","0.0-211.0","60d5353d0248aca07f34435e","64cab0c5e7ad99f28c8f2b31","","","","","4111",""," ","key"," ","16.68346938775491","500","250","eb","50","25","40","2","0","0"
