"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","125","1804590","0.0-125.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.666529166666443","500","250","br","16","2","-23","-26","5","280"
"","psychophysics","126","1812595","0.0-126.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.666532359081604","500","250","br","15","2","-48","-14","-12","207"
"","psychophysics","127","1820602","0.0-127.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.66599999999993","500","250","br","16","2","-20","2","-9","228"
"","psychophysics","128","1828605","0.0-128.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.666530271399076","500","250","br","17","2","-43","-12","-10","256"
"","psychophysics","129","1836612","0.0-129.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.666531250000116","500","250","br","17","2","0","-24","-29","227"
"","psychophysics","130","1844618","0.0-130.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.666532359081117","500","250","br","20","2","15","-30","-8","224"
"","psychophysics","131","1852621","0.0-131.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.66653027139859","500","250","br","17","2","-24","19","21","238"
"","psychophysics","132","1860626","0.0-132.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.665999999999865","500","250","br","20","2","37","0","-5","210"
"","psychophysics","133","1868635","0.0-133.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.666532359081604","500","250","br","19","2","9","7","-13","276"
"","psychophysics","134","1876643","0.0-134.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.666531250000116","500","250","br","18","2","-47","-17","8","292"
"","psychophysics","135","1884650","0.0-135.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.66653027139859","500","250","br","17","2","42","-22","15","274"
"","psychophysics","136","1892654","0.0-136.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.666531249999633","500","250","br","19","2","27","-4","-15","292"
"","psychophysics","137","1900658","0.0-137.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.666000000000416","500","250","br","14","2","45","-14","3","252"
"","psychophysics","138","1927056","0.0-138.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","26392",""," ","key"," ","16.666482627921603","500","250","inst","","","","","",""
"","psychophysics","139","1953115","0.0-139.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","26058",""," ","key"," ","16.666489116517347","500","250","instPog0","160","1","190","0","0","160"
"","psychophysics","140","1974457","0.0-140.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","21340",""," ","key"," ","16.666397656250048","500","250","instPog1","162","1","190","0","0","160"
"","psychophysics","141","2010304","0.0-141.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","35840",""," ","key"," ","16.66635534883715","500","250","instPog2","166","1","160","0","0","160"
"","psychophysics","142","2013883","0.0-142.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","3577",""," ","key"," ","16.667197183098104","500","250","inst","","","","","",""
"","psychophysics","143","2021885","0.0-143.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.665999999999865","500","250","pog","132","1","136","0","0","128"
"","psychophysics","144","2029887","0.0-144.0","63c1ee13dd800772500c9ea3","64cab311d78670edc76ee997","","","","","null","","null","key","null","16.66653027139859","500","250","pog","185","1","201","0","0","182"
