pid task resp start version parA rt time_elapsed
614eb489b0a5f38772bab599 eb 31 31 2 28 1388 567841
614eb489b0a5f38772bab599 eb 41 53 2 38 4246 572090
614eb489b0a5f38772bab599 eb 58 38 2 52 3773 575868
614eb489b0a5f38772bab599 eb 27 33 2 26 3489 579360
614eb489b0a5f38772bab599 pz 49 36 1 39 2679 593503
614eb489b0a5f38772bab599 pz 73 32 1 51 3807 597313
614eb489b0a5f38772bab599 pz 76 45 1 58 2692 600008
614eb489b0a5f38772bab599 pz 31 57 1 22 4849 604858
614eb489b0a5f38772bab599 pz 51 58 1 37 4613 609474
614eb489b0a5f38772bab599 pz 58 55 1 54 2838 612314
614eb489b0a5f38772bab599 pz 54 24 1 44 3157 615474
614eb489b0a5f38772bab599 pz 49 48 1 37 2387 617863
614eb489b0a5f38772bab599 pz 30 27 1 27 2705 620570
614eb489b0a5f38772bab599 pz 59 39 1 50 2617 623189
614eb489b0a5f38772bab599 pz 34 60 1 27 4465 627657
614eb489b0a5f38772bab599 pz 25 60 1 22 5107 632769
614eb489b0a5f38772bab599 pz 68 27 1 56 3689 636461
614eb489b0a5f38772bab599 pz 36 58 1 29 4313 640776
614eb489b0a5f38772bab599 pz 31 54 1 30 4859 645637
614eb489b0a5f38772bab599 zol -0.27 -0.13 2 NA 4617 656868
614eb489b0a5f38772bab599 zol -0.87 0.27 2 NA 2626 659497
614eb489b0a5f38772bab599 zol -1.03 0.53 2 NA 2226 661726
614eb489b0a5f38772bab599 zol -0.7 -0.1 2 NA 3731 665462
614eb489b0a5f38772bab599 zol -0.99 0.19 2 NA 3742 669208
614eb489b0a5f38772bab599 zol -0.69 -0.01 2 NA 2534 671747
614eb489b0a5f38772bab599 zol -0.45 -0.75 2 NA 3944 675695
614eb489b0a5f38772bab599 zol -1.1 0.5 2 NA 2094 677792
614eb489b0a5f38772bab599 zol -0.82 -0.08 2 NA 2801 680596
614eb489b0a5f38772bab599 zol -1.1 0 2 NA 2625 683225
614eb489b0a5f38772bab599 zol -1.31 0.61 2 NA 1734 684962
614eb489b0a5f38772bab599 zol -1.11 0.21 2 NA 2260 687225
614eb489b0a5f38772bab599 zol -1.06 -0.64 2 NA 3017 690245
614eb489b0a5f38772bab599 zol -1.04 0.04 2 NA 2006 692254
614eb489b0a5f38772bab599 zol -0.98 -0.12 2 NA 2242 694499
614eb489b0a5f38772bab599 br 16 -7 2 205 4008 707280
614eb489b0a5f38772bab599 br 18 33 2 297 3569 710852
614eb489b0a5f38772bab599 br 11 -1 2 270 3935 714796
614eb489b0a5f38772bab599 br 12 -21 2 210 4010 718811
614eb489b0a5f38772bab599 br 10 6 2 263 3851 722664
614eb489b0a5f38772bab599 br 2 -14 2 283 3268 725935
614eb489b0a5f38772bab599 br 9 2 2 268 2053 727992
614eb489b0a5f38772bab599 br 14 -43 2 272 5279 733282
614eb489b0a5f38772bab599 br 16 16 2 295 1334 734618
614eb489b0a5f38772bab599 br 16 30 2 236 3213 737833
614eb489b0a5f38772bab599 br 22 28 2 236 2913 740749
614eb489b0a5f38772bab599 br 17 -38 2 211 3636 744386
614eb489b0a5f38772bab599 br 21 15 2 294 2283 746672
614eb489b0a5f38772bab599 br 25 13 2 268 4847 751521
614eb489b0a5f38772bab599 br 16 -8 2 282 2878 754401
614eb489b0a5f38772bab599 pog 163 143 1 148 2499 773067
614eb489b0a5f38772bab599 pog 142 146 1 128 3140 776209
614eb489b0a5f38772bab599 pog 180 132 1 162 3687 779899
614eb489b0a5f38772bab599 pog 163 141 1 151 2580 782481
614eb489b0a5f38772bab599 pog 151 211 1 139 4279 786761
614eb489b0a5f38772bab599 pog 157 145 1 151 4897 791660
614eb489b0a5f38772bab599 pog 156 160 1 143 1558 793221
614eb489b0a5f38772bab599 pog 180 180 1 180 1159 794384
614eb489b0a5f38772bab599 pog 150 120 1 132 7520 801909
614eb489b0a5f38772bab599 pog 197 199 1 188 1869 803780
614eb489b0a5f38772bab599 pog 170 184 1 154 2924 806706
614eb489b0a5f38772bab599 pog 148 144 1 143 3026 809735
614eb489b0a5f38772bab599 pog 210 114 1 199 null 817741
614eb489b0a5f38772bab599 pog 140 170 1 121 3000 820743
614eb489b0a5f38772bab599 pog 165 109 1 152 2396 823143
6339d15f5c1c670b3075f0fc zol 1.17 0.53 1 NA 5106 140122
6339d15f5c1c670b3075f0fc zol 0.81 -0.01 1 NA 3213 143342
6339d15f5c1c670b3075f0fc zol 1.25 -0.25 1 NA 3344 146692
6339d15f5c1c670b3075f0fc zol 1.37 0.73 1 NA 4814 151511
6339d15f5c1c670b3075f0fc zol 1.44 0.36 1 NA 4482 155998
6339d15f5c1c670b3075f0fc zol 1.79 -0.19 1 NA 4863 160868
6339d15f5c1c670b3075f0fc zol 0.95 -0.25 1 NA 2555 163429
6339d15f5c1c670b3075f0fc zol 1.38 -0.68 1 NA 2714 166150
6339d15f5c1c670b3075f0fc zol 1.43 -0.13 1 NA 4189 170344
6339d15f5c1c670b3075f0fc zol 1.49 -0.49 1 NA 3372 173723
6339d15f5c1c670b3075f0fc zol 1.07 0.23 1 NA 3777 177506
6339d15f5c1c670b3075f0fc zol 1.05 -0.25 1 NA 3022 180533
6339d15f5c1c670b3075f0fc zol 0.8 -0.1 1 NA 2464 183003
6339d15f5c1c670b3075f0fc zol 1.29 -0.29 1 NA 3290 186299
6339d15f5c1c670b3075f0fc zol 1.13 -0.33 1 NA 3026 189332
6339d15f5c1c670b3075f0fc br -26 -21 1 275 2251 219932
6339d15f5c1c670b3075f0fc br -25 -10 1 232 3635 223572
6339d15f5c1c670b3075f0fc br -26 11 1 220 7319 230894
6339d15f5c1c670b3075f0fc br -27 -37 1 231 3127 234028
6339d15f5c1c670b3075f0fc br -23 17 1 270 null 242033
6339d15f5c1c670b3075f0fc br 16 16 1 240 56 242096
6339d15f5c1c670b3075f0fc br -18 40 1 293 null 250101
6339d15f5c1c670b3075f0fc br 13 13 1 242 156 250272
6339d15f5c1c670b3075f0fc br -18 26 1 200 5378 255656
6339d15f5c1c670b3075f0fc br -19 -30 1 228 2487 258146
6339d15f5c1c670b3075f0fc br -23 15 1 266 4658 262809
6339d15f5c1c670b3075f0fc br -28 5 1 290 4543 267357
6339d15f5c1c670b3075f0fc br -24 -49 1 259 5099 272461
6339d15f5c1c670b3075f0fc br -20 28 1 212 5956 278422
6339d15f5c1c670b3075f0fc br -22 -8 1 203 2934 281359
6339d15f5c1c670b3075f0fc pz 52 29 1 49 5111 317264
6339d15f5c1c670b3075f0fc pz 35 58 1 20 5439 322709
6339d15f5c1c670b3075f0fc pz 62 38 1 50 3959 326673
6339d15f5c1c670b3075f0fc pz 60 33 1 46 3843 330515
6339d15f5c1c670b3075f0fc pz 64 24 1 43 4754 335269
6339d15f5c1c670b3075f0fc pz 39 21 1 25 3858 339131
6339d15f5c1c670b3075f0fc pz 47 23 1 26 3356 342489
6339d15f5c1c670b3075f0fc pz 32 41 1 20 3294 345789
6339d15f5c1c670b3075f0fc pz 59 59 1 34 2633 348427
6339d15f5c1c670b3075f0fc pz 94 54 1 60 4947 353377
6339d15f5c1c670b3075f0fc pz 68 53 1 39 2679 356062
6339d15f5c1c670b3075f0fc pz 60 36 1 45 3664 359732
6339d15f5c1c670b3075f0fc pz 64 36 1 49 3885 363622
6339d15f5c1c670b3075f0fc pz 61 38 1 44 3447 367073
6339d15f5c1c670b3075f0fc pz 59 24 1 43 4430 371506
6339d15f5c1c670b3075f0fc pog 370 400 2 380 3823 404682
6339d15f5c1c670b3075f0fc pog 366 392 2 371 3357 408045
6339d15f5c1c670b3075f0fc pog 349 349 2 372 1107 409156
6339d15f5c1c670b3075f0fc pog 298 348 2 310 3849 413010
6339d15f5c1c670b3075f0fc pog 362 364 2 373 1820 414835
6339d15f5c1c670b3075f0fc pog 349 363 2 364 2138 416975
6339d15f5c1c670b3075f0fc pog 295 297 2 304 1784 418765
6339d15f5c1c670b3075f0fc pog 332 292 2 368 5601 424371
6339d15f5c1c670b3075f0fc pog 347 395 2 364 4497 428872
6339d15f5c1c670b3075f0fc pog 324 284 2 359 5285 434165
6339d15f5c1c670b3075f0fc pog 313 375 2 325 4876 439045
6339d15f5c1c670b3075f0fc pog 349 371 2 355 3797 442850
6339d15f5c1c670b3075f0fc pog 315 287 2 330 4405 447259
6339d15f5c1c670b3075f0fc pog 286 326 2 302 4254 451518
6339d15f5c1c670b3075f0fc pog 298 398 2 311 7076 458599
6339d15f5c1c670b3075f0fc eb 52 33 2 40 3505 494199
6339d15f5c1c670b3075f0fc eb 45 33 2 37 2596 496800
6339d15f5c1c670b3075f0fc eb 44 44 2 37 1154 497959
6339d15f5c1c670b3075f0fc eb 54 29 2 54 4023 501990
6339d15f5c1c670b3075f0fc eb 56 35 2 50 3164 505159
6339d15f5c1c670b3075f0fc eb 59 53 2 53 2194 507361
6339d15f5c1c670b3075f0fc eb 44 25 2 31 3043 510409
6339d15f5c1c670b3075f0fc eb 46 30 2 36 2887 513301
6339d15f5c1c670b3075f0fc eb 44 52 2 32 2905 516212
6339d15f5c1c670b3075f0fc eb 60 44 2 54 2811 519026
6339d15f5c1c670b3075f0fc eb 50 54 2 44 2697 521730
6339d15f5c1c670b3075f0fc eb 39 43 2 30 2604 524339
6339d15f5c1c670b3075f0fc eb 39 39 2 30 790 525133
6339d15f5c1c670b3075f0fc eb 51 42 2 49 3222 528361
6339d15f5c1c670b3075f0fc eb 44 54 2 32 2624 530990
6339d15f5c1c670b3075f0fc br 17 -2 2 252 2970 541511
6339d15f5c1c670b3075f0fc br 24 -7 2 291 3873 545388
6339d15f5c1c670b3075f0fc br 25 37 2 214 3209 548601
6339d15f5c1c670b3075f0fc br 15 -47 2 240 6661 555266
6339d15f5c1c670b3075f0fc br 21 32 2 235 3446 558718
6339d15f5c1c670b3075f0fc br 20 -2 2 236 3372 562094
6339d15f5c1c670b3075f0fc br 22 30 2 272 2341 564442
6339d15f5c1c670b3075f0fc br 18 -40 2 273 6296 570743
6339d15f5c1c670b3075f0fc br 30 44 2 243 2543 573292
6339d15f5c1c670b3075f0fc br 20 20 2 286 2825 576122
6339d15f5c1c670b3075f0fc br 21 47 2 300 3498 579626
6339d15f5c1c670b3075f0fc br 21 9 2 268 2761 582391
6339d15f5c1c670b3075f0fc br 19 -29 2 297 6059 588456
6339d15f5c1c670b3075f0fc br 23 -24 2 239 5435 593895
6339d15f5c1c670b3075f0fc br 26 -25 2 217 6088 599989
6339d15f5c1c670b3075f0fc zol 0.98 -0.28 2 NA null 612838
6339d15f5c1c670b3075f0fc zol -0.71 0.71 2 NA 3096 615940
6339d15f5c1c670b3075f0fc zol 0.08 -0.08 2 NA null 623945
6339d15f5c1c670b3075f0fc zol -0.39 -0.61 2 NA 2644 626599
6339d15f5c1c670b3075f0fc zol -0.96 0.16 2 NA 2141 628747
6339d15f5c1c670b3075f0fc zol -0.78 -0.62 2 NA 3238 631990
6339d15f5c1c670b3075f0fc zol -1.01 0.31 2 NA 2164 634158
6339d15f5c1c670b3075f0fc zol -1.48 0.38 2 NA 3408 637572
6339d15f5c1c670b3075f0fc zol -0.8 0.2 2 NA 2610 640187
6339d15f5c1c670b3075f0fc zol -0.76 -0.14 2 NA 2719 642914
6339d15f5c1c670b3075f0fc zol -1.24 -0.06 2 NA 3562 646483
6339d15f5c1c670b3075f0fc zol -0.89 -0.71 2 NA 3349 649840
6339d15f5c1c670b3075f0fc zol -1.51 0.11 2 NA 3163 653007
6339d15f5c1c670b3075f0fc zol -1.47 0.67 2 NA 2145 655157
6339d15f5c1c670b3075f0fc zol -1.25 0.25 2 NA 2125 657288
6339d15f5c1c670b3075f0fc eb 51 38 1 47 3244 667507
6339d15f5c1c670b3075f0fc eb 55 26 1 48 3555 671069
6339d15f5c1c670b3075f0fc eb 47 41 1 34 1799 672875
6339d15f5c1c670b3075f0fc eb 48 31 1 40 2588 675468
6339d15f5c1c670b3075f0fc eb 31 35 1 24 2621 678095
6339d15f5c1c670b3075f0fc eb 43 31 1 37 2349 680450
6339d15f5c1c670b3075f0fc eb 46 25 1 42 3573 684027
6339d15f5c1c670b3075f0fc eb 44 43 1 35 1342 685375
6339d15f5c1c670b3075f0fc eb 34 39 1 24 2392 687773
6339d15f5c1c670b3075f0fc eb 58 31 1 53 4471 692248
6339d15f5c1c670b3075f0fc eb 58 44 1 49 2491 694745
6339d15f5c1c670b3075f0fc eb 53 41 1 42 2346 697096
6339d15f5c1c670b3075f0fc eb 42 30 1 32 3438 700542
6339d15f5c1c670b3075f0fc eb 46 39 1 40 1809 702356
6339d15f5c1c670b3075f0fc eb 45 49 1 37 1924 704284
6339d15f5c1c670b3075f0fc pog 203 117 1 198 5275 721072
6339d15f5c1c670b3075f0fc pog 168 116 1 162 3548 724624
6339d15f5c1c670b3075f0fc pog 196 154 1 200 3155 727782
6339d15f5c1c670b3075f0fc pog 132 102 1 135 2458 730246
6339d15f5c1c670b3075f0fc pog 177 113 1 177 4075 734325
6339d15f5c1c670b3075f0fc pog 177 195 1 167 2917 737247
6339d15f5c1c670b3075f0fc pog 177 103 1 174 4274 741526
6339d15f5c1c670b3075f0fc pog 192 194 1 194 1520 743053
6339d15f5c1c670b3075f0fc pog 174 114 1 174 3899 746957
6339d15f5c1c670b3075f0fc pog 207 207 1 200 972 747933
6339d15f5c1c670b3075f0fc pog 216 174 1 200 3138 751075
6339d15f5c1c670b3075f0fc pog 180 192 1 165 2094 753175
6339d15f5c1c670b3075f0fc pog 180 186 1 172 1937 755116
6339d15f5c1c670b3075f0fc pog 147 109 1 133 3109 758230
6339d15f5c1c670b3075f0fc pog 159 163 1 159 1734 759969
6339d15f5c1c670b3075f0fc pz 26 37 2 49 3262 768973
6339d15f5c1c670b3075f0fc pz 36 57 2 49 3116 772095
6339d15f5c1c670b3075f0fc pz 37 43 2 57 1623 773724
6339d15f5c1c670b3075f0fc pz 35 34 2 60 1868 775598
6339d15f5c1c670b3075f0fc pz 32 43 2 43 2340 777942
6339d15f5c1c670b3075f0fc pz 35 46 2 47 2190 780138
6339d15f5c1c670b3075f0fc pz 37 56 2 45 2649 782792
6339d15f5c1c670b3075f0fc pz 31 50 2 40 3744 786540
6339d15f5c1c670b3075f0fc pz 19 39 2 21 2743 789291
6339d15f5c1c670b3075f0fc pz 32 24 2 51 3229 792525
6339d15f5c1c670b3075f0fc pz 28 53 2 37 3557 796086
6339d15f5c1c670b3075f0fc pz 23 45 2 28 3530 799623
6339d15f5c1c670b3075f0fc pz 19 42 2 23 3196 802823
6339d15f5c1c670b3075f0fc pz 15 20 2 22 1682 804510
6339d15f5c1c670b3075f0fc pz 28 59 2 44 3684 808198
636149119f0c3ee5c09c95d6 eb 57 32 2 50 NA 145017
636149119f0c3ee5c09c95d6 eb 47 52 2 39 NA 148249
636149119f0c3ee5c09c95d6 eb 39 42 2 33 NA 150232
636149119f0c3ee5c09c95d6 eb 46 44 2 41 NA 152472
636149119f0c3ee5c09c95d6 eb 50 29 2 45 NA 156405
636149119f0c3ee5c09c95d6 eb 38 38 2 32 NA 158052
636149119f0c3ee5c09c95d6 eb 46 28 2 44 NA 162339
636149119f0c3ee5c09c95d6 eb 30 34 2 26 NA 165475
636149119f0c3ee5c09c95d6 eb 38 40 2 35 NA 167574
636149119f0c3ee5c09c95d6 eb 50 48 2 48 NA 169304
636149119f0c3ee5c09c95d6 eb 35 37 2 37 NA 170738
636149119f0c3ee5c09c95d6 eb 33 37 2 30 2464 173204
636149119f0c3ee5c09c95d6 eb 39 53 2 29 NA 176306
636149119f0c3ee5c09c95d6 eb 45 29 2 40 NA 179170
636149119f0c3ee5c09c95d6 eb 25 32 2 25 NA 181473
636149119f0c3ee5c09c95d6 pz 36 44 1 27 NA 209002
636149119f0c3ee5c09c95d6 pz 54 35 1 43 NA 212962
636149119f0c3ee5c09c95d6 pz 69 35 1 56 NA 218871
636149119f0c3ee5c09c95d6 pz 55 23 1 49 NA 222700
636149119f0c3ee5c09c95d6 pz 48 32 1 35 NA 225605
636149119f0c3ee5c09c95d6 pz 76 53 1 55 5164 230772
636149119f0c3ee5c09c95d6 pz 46 46 1 37 NA 232624
636149119f0c3ee5c09c95d6 pz 29 27 1 22 2493 235118
636149119f0c3ee5c09c95d6 pz 60 33 1 43 NA 238263
636149119f0c3ee5c09c95d6 pz 43 47 1 31 NA 240557
636149119f0c3ee5c09c95d6 pz 62 26 1 54 NA 246630
636149119f0c3ee5c09c95d6 pz 57 35 1 43 NA 250004
636149119f0c3ee5c09c95d6 pz 47 41 1 36 NA 252120
636149119f0c3ee5c09c95d6 pz 69 31 1 51 3478 255601
636149119f0c3ee5c09c95d6 pz 33 55 1 26 NA 258949
636149119f0c3ee5c09c95d6 pog 320 334 2 336 NA 281596
636149119f0c3ee5c09c95d6 pog 294 324 2 310 NA 287425
636149119f0c3ee5c09c95d6 pog 293 333 2 319 NA 292143
636149119f0c3ee5c09c95d6 pog 347 381 2 369 NA 295767
636149119f0c3ee5c09c95d6 pog 324 308 2 349 NA 300310
636149119f0c3ee5c09c95d6 pog 293 299 2 318 NA 302362
636149119f0c3ee5c09c95d6 pog 294 370 2 306 NA 305872
636149119f0c3ee5c09c95d6 pog 340 354 2 355 NA 308465
636149119f0c3ee5c09c95d6 pog 295 361 2 313 5805 314271
636149119f0c3ee5c09c95d6 pog 305 373 2 319 NA 319334
636149119f0c3ee5c09c95d6 pog 296 310 2 313 2597 321934
636149119f0c3ee5c09c95d6 pog 280 292 2 302 NA 324132
636149119f0c3ee5c09c95d6 pog 305 305 2 331 NA 326048
636149119f0c3ee5c09c95d6 pog 302 352 2 326 NA 330768
636149119f0c3ee5c09c95d6 pog 305 355 2 320 NA 334189
636149119f0c3ee5c09c95d6 zol 0.58 0.62 1 NA NA 372864
636149119f0c3ee5c09c95d6 zol 0.81 0.29 1 NA NA 377981
636149119f0c3ee5c09c95d6 zol 0.72 0.48 1 NA 3758 381740
636149119f0c3ee5c09c95d6 zol 1.02 -0.32 1 NA NA 384510
636149119f0c3ee5c09c95d6 zol 1.29 -0.59 1 NA NA 388185
636149119f0c3ee5c09c95d6 zol 0.99 0.51 1 NA NA 394478
636149119f0c3ee5c09c95d6 zol 1.35 -0.35 1 NA NA 401997
636149119f0c3ee5c09c95d6 zol 1.48 -0.38 1 NA NA 409398
636149119f0c3ee5c09c95d6 zol 0.67 0.13 1 NA NA 415091
636149119f0c3ee5c09c95d6 zol 0.69 -0.19 1 NA NA 417854
636149119f0c3ee5c09c95d6 zol 0.82 -0.62 1 NA NA 420674
636149119f0c3ee5c09c95d6 zol 1.09 0.11 1 NA NA 425341
636149119f0c3ee5c09c95d6 zol 0.22 0.58 1 NA 4238 429585
636149119f0c3ee5c09c95d6 zol 1.19 -0.19 1 NA 3344 432931
636149119f0c3ee5c09c95d6 zol 0.38 0.72 1 NA 3411 436346
636149119f0c3ee5c09c95d6 br 20 38 2 244 NA 458427
636149119f0c3ee5c09c95d6 br 19 -9 2 228 4591 463020
636149119f0c3ee5c09c95d6 br 22 20 2 300 NA 464878
636149119f0c3ee5c09c95d6 br 20 -33 2 223 NA 468411
636149119f0c3ee5c09c95d6 br 20 -12 2 284 3489 471901
636149119f0c3ee5c09c95d6 br 21 39 2 238 NA 475339
636149119f0c3ee5c09c95d6 br 16 -44 2 252 NA 481082
636149119f0c3ee5c09c95d6 br 16 -35 2 225 NA 486709
636149119f0c3ee5c09c95d6 br 19 34 2 267 NA 490302
636149119f0c3ee5c09c95d6 br 24 11 2 288 NA 492333
636149119f0c3ee5c09c95d6 br 21 18 2 273 NA 493611
636149119f0c3ee5c09c95d6 br 20 35 2 282 3437 497051
636149119f0c3ee5c09c95d6 br 16 -3 2 203 NA 501788
636149119f0c3ee5c09c95d6 br 16 -30 2 211 NA 506471
636149119f0c3ee5c09c95d6 br 24 42 2 286 NA 510076
636149119f0c3ee5c09c95d6 br -18 -36 1 202 NA 519818
636149119f0c3ee5c09c95d6 br -13 50 1 272 NA 524077
636149119f0c3ee5c09c95d6 br -24 -24 1 269 NA 525684
636149119f0c3ee5c09c95d6 br -28 -47 1 288 NA 528799
636149119f0c3ee5c09c95d6 br -12 47 1 226 NA 533278
636149119f0c3ee5c09c95d6 br -21 -36 1 272 NA 535682
636149119f0c3ee5c09c95d6 br -13 11 1 287 NA 539588
636149119f0c3ee5c09c95d6 br -17 42 1 267 NA 544808
636149119f0c3ee5c09c95d6 br -16 -47 1 236 NA 547551
636149119f0c3ee5c09c95d6 br -16 -16 1 243 NA 549157
636149119f0c3ee5c09c95d6 br -18 47 1 235 3783 552941
636149119f0c3ee5c09c95d6 br -20 -45 1 257 NA 555578
636149119f0c3ee5c09c95d6 br -14 17 1 243 NA 558607
636149119f0c3ee5c09c95d6 br -22 -31 1 234 NA 560600
636149119f0c3ee5c09c95d6 br -19 -19 1 244 NA 561904
636149119f0c3ee5c09c95d6 pog 136 166 1 120 5153 582482
636149119f0c3ee5c09c95d6 pog 152 132 1 142 NA 585703
636149119f0c3ee5c09c95d6 pog 130 116 1 127 NA 587990
636149119f0c3ee5c09c95d6 pog 138 170 1 129 NA 591971
636149119f0c3ee5c09c95d6 pog 194 108 1 192 NA 597420
636149119f0c3ee5c09c95d6 pog 154 102 1 146 NA 601171
636149119f0c3ee5c09c95d6 pog 164 120 1 149 NA 603660
636149119f0c3ee5c09c95d6 pog 160 216 1 147 NA 606560
636149119f0c3ee5c09c95d6 pog 195 197 1 182 NA 607763
636149119f0c3ee5c09c95d6 pog 152 132 1 155 NA 609896
636149119f0c3ee5c09c95d6 pog 165 133 1 167 NA 611963
636149119f0c3ee5c09c95d6 pog 166 194 1 152 NA 614634
636149119f0c3ee5c09c95d6 pog 147 141 1 147 NA 616474
636149119f0c3ee5c09c95d6 pog 193 193 1 183 NA 617594
636149119f0c3ee5c09c95d6 pog 208 110 1 196 NA 621309
636149119f0c3ee5c09c95d6 eb 51 51 1 41 NA 629599
636149119f0c3ee5c09c95d6 eb 40 33 1 38 NA 632119
636149119f0c3ee5c09c95d6 eb 55 48 1 52 NA 634871
636149119f0c3ee5c09c95d6 eb 52 54 1 49 NA 636542
636149119f0c3ee5c09c95d6 eb 49 35 1 50 NA 640277
636149119f0c3ee5c09c95d6 eb 32 48 1 30 NA 643189
636149119f0c3ee5c09c95d6 eb 33 31 1 26 1558 644749
636149119f0c3ee5c09c95d6 eb 47 31 1 41 NA 647723
636149119f0c3ee5c09c95d6 eb 46 44 1 37 NA 649210
636149119f0c3ee5c09c95d6 eb 46 47 1 38 NA 650505
636149119f0c3ee5c09c95d6 eb 56 48 1 50 NA 653326
636149119f0c3ee5c09c95d6 eb 53 48 1 52 NA 655365
636149119f0c3ee5c09c95d6 eb 33 30 1 31 NA 657778
636149119f0c3ee5c09c95d6 eb 41 41 1 32 NA 658968
636149119f0c3ee5c09c95d6 eb 62 41 1 54 NA 662704
636149119f0c3ee5c09c95d6 zol -0.6 0 2 NA NA 675948
636149119f0c3ee5c09c95d6 zol -0.77 -0.33 2 NA NA 683220
636149119f0c3ee5c09c95d6 zol -1.11 0.01 2 NA NA 689673
636149119f0c3ee5c09c95d6 zol -1.09 0.39 2 NA NA 695520
636149119f0c3ee5c09c95d6 zol -1.15 0.45 2 NA NA 699675
636149119f0c3ee5c09c95d6 zol -0.97 0.67 2 NA 2879 702557
636149119f0c3ee5c09c95d6 zol -0.65 0.45 2 NA 4897 707456
636149119f0c3ee5c09c95d6 zol -0.6 -0.1 2 NA 3780 711238
636149119f0c3ee5c09c95d6 zol -1.07 0.57 2 NA NA 713526
636149119f0c3ee5c09c95d6 zol -0.76 0.16 2 NA NA 716606
636149119f0c3ee5c09c95d6 zol -1.2 0.1 2 NA NA 720503
636149119f0c3ee5c09c95d6 zol -1.03 0.23 2 NA NA 724823
636149119f0c3ee5c09c95d6 zol -0.7 0.3 2 NA NA 726732
636149119f0c3ee5c09c95d6 zol -0.0600000000000001 -0.44 2 NA NA 728772
636149119f0c3ee5c09c95d6 zol -1 0 2 NA NA 733868
636149119f0c3ee5c09c95d6 pz 60 53 2 51 NA 744860
636149119f0c3ee5c09c95d6 pz 63 58 2 30 5115 749976
636149119f0c3ee5c09c95d6 pz 23 50 2 30 NA 754145
636149119f0c3ee5c09c95d6 pz 21 32 2 22 NA 756556
636149119f0c3ee5c09c95d6 pz 23 21 2 28 NA 758300
636149119f0c3ee5c09c95d6 pz 25 59 2 36 NA 762528
636149119f0c3ee5c09c95d6 pz 26 34 2 33 NA 764642
636149119f0c3ee5c09c95d6 pz 46 51 2 54 NA 766957
636149119f0c3ee5c09c95d6 pz 23 28 2 25 NA 769922
636149119f0c3ee5c09c95d6 pz 24 42 2 28 NA 773847
636149119f0c3ee5c09c95d6 pz 23 55 2 29 NA 777586
636149119f0c3ee5c09c95d6 pz 52 52 2 58 NA 779071
636149119f0c3ee5c09c95d6 pz 45 43 2 59 NA 781458
636149119f0c3ee5c09c95d6 pz 40 45 2 45 NA 783850
636149119f0c3ee5c09c95d6 pz 16 51 2 20 NA 788262
63c1ee13dd800772500c9ea3 pog 322 388 2 341 null 492249
63c1ee13dd800772500c9ea3 pog 311 359 2 337 null 500257
63c1ee13dd800772500c9ea3 pog 340 372 2 357 null 508266
63c1ee13dd800772500c9ea3 pog 325 305 2 338 7068 515336
63c1ee13dd800772500c9ea3 pog 353 341 2 363 null 523345
63c1ee13dd800772500c9ea3 pog 330 378 2 343 null 531347
63c1ee13dd800772500c9ea3 pog 324 364 2 333 null 539353
63c1ee13dd800772500c9ea3 pog 328 328 2 337 5680 545034
63c1ee13dd800772500c9ea3 pog 370 338 2 372 7039 552074
63c1ee13dd800772500c9ea3 pog 355 379 2 357 null 560080
63c1ee13dd800772500c9ea3 pog 357 395 2 359 null 568082
63c1ee13dd800772500c9ea3 pog 297 375 2 310 null 576090
63c1ee13dd800772500c9ea3 pog 304 366 2 306 null 584097
63c1ee13dd800772500c9ea3 pog 333 289 2 340 null 592104
63c1ee13dd800772500c9ea3 pog 308 376 2 311 null 600113
63c1ee13dd800772500c9ea3 zol 0.43 0.47 1 NA null 739426
63c1ee13dd800772500c9ea3 zol 0.66 -0.66 1 NA null 747432
63c1ee13dd800772500c9ea3 zol 0.58 -0.18 1 NA null 755439
63c1ee13dd800772500c9ea3 zol 0.6 -0.4 1 NA null 763443
63c1ee13dd800772500c9ea3 zol 0.38 -0.58 1 NA null 771447
63c1ee13dd800772500c9ea3 zol 0.33 -0.03 1 NA null 779456
63c1ee13dd800772500c9ea3 zol 0.66 -0.56 1 NA 7558 787020
63c1ee13dd800772500c9ea3 zol 0.46 0.44 1 NA 7212 794234
63c1ee13dd800772500c9ea3 zol 0.49 -0.69 1 NA null 802239
63c1ee13dd800772500c9ea3 zol 0.91 0.09 1 NA null 810247
63c1ee13dd800772500c9ea3 zol 0.77 -0.37 1 NA null 818254
63c1ee13dd800772500c9ea3 zol 0.44 -0.64 1 NA null 826259
63c1ee13dd800772500c9ea3 zol 0.62 -0.12 1 NA 7026 833290
63c1ee13dd800772500c9ea3 zol 0.11 0.49 1 NA null 841295
63c1ee13dd800772500c9ea3 zol 0.63 0.27 1 NA null 849302
63c1ee13dd800772500c9ea3 pz 55 23 1 48 null 1052733
63c1ee13dd800772500c9ea3 pz 31 39 1 22 null 1060735
63c1ee13dd800772500c9ea3 pz 38 36 1 32 null 1068741
63c1ee13dd800772500c9ea3 pz 39 26 1 32 null 1076748
63c1ee13dd800772500c9ea3 pz 40 23 1 30 null 1084753
63c1ee13dd800772500c9ea3 pz 58 44 1 48 null 1092757
63c1ee13dd800772500c9ea3 pz 42 29 1 33 null 1100769
63c1ee13dd800772500c9ea3 pz 52 53 1 36 null 1108782
63c1ee13dd800772500c9ea3 pz 40 35 1 29 null 1116790
