"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","version","parA"
"","psychophysics","141","792473","0.0-141.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","3746",""," ","key"," ","16.667017857142906","500","250","pz","31","","","33","1","20"
"","psychophysics","142","800414","0.0-142.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","7940",""," ","key"," ","16.666512605042037","500","250","pz","32","","","51","1","23"
"","psychophysics","143","807494","0.0-143.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","7078",""," ","key"," ","16.666884160756375","500","250","pz","49","","","38","1","36"
"","psychophysics","144","811362","0.0-144.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","3864",""," ","key"," ","16.666904761904984","500","250","pz","63","","","49","1","50"
"","psychophysics","145","814828","0.0-145.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","3463",""," ","key"," ","16.666806763285493","500","250","pz","62","","","57","1","53"
"","psychophysics","146","819056","0.0-146.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","4226",""," ","key"," ","16.666513833992198","500","250","pz","55","","","59","1","40"
"","psychophysics","147","822418","0.0-147.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","3360",""," ","key"," ","16.666631840796104","500","250","pz","28","","","27","1","24"
"","psychophysics","148","827025","0.0-148.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","4605",""," ","key"," ","16.6667600000002","500","250","pz","52","","","37","1","40"
"","psychophysics","149","834794","0.0-149.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","7767",""," ","key"," ","16.66668172043007","500","250","pz","28","","","57","1","21"
"","psychophysics","150","838344","0.0-150.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","3548",""," ","key"," ","16.666891509433658","500","250","pz","59","","","54","1","50"
"","psychophysics","151","842968","0.0-151.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","4622",""," ","key"," ","16.666682310469216","500","250","pz","61","","","33","1","55"
"","psychophysics","152","846275","0.0-152.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","3304",""," ","key"," ","16.66670558375583","500","250","pz","41","","","37","1","34"
"","psychophysics","153","853781","0.0-153.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","7505",""," ","key"," ","16.666539999999934","500","250","pz","65","","","27","1","58"
"","psychophysics","154","859082","0.0-154.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5298",""," ","key"," ","16.66673501577281","500","250","pz","61","","","46","1","52"
"","psychophysics","155","861877","0.0-155.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","2793",""," ","key"," ","16.667114457831556","500","250","pz","50","","","51","1","40"
"","psychophysics","156","862685","0.0-156.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","807",""," ","key"," ","16.66647916666746","500","250","inst","","","","","",""
"","psychophysics","157","886827","0.0-157.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","24140",""," ","key"," ","16.66669592259842","500","250","instZol2","6.38378239159465e-16","0","0","2","2",""
"","psychophysics","158","887411","0.0-158.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","582",""," ","key"," ","16.666529411765033","500","250","inst","","","","","",""
"","psychophysics","159","894109","0.0-159.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","6694",""," ","key"," ","16.666902743142035","500","250","zol","0.010000000000000009","19","-30","0.19","2",""
"","psychophysics","160","899317","0.0-160.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5206",""," ","key"," ","16.666407051282405","500","250","zol","-0.04000000000000001","9","-3","-0.06","2",""
"","psychophysics","161","906065","0.0-161.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","6746",""," ","key"," ","16.66671534653466","500","250","zol","0.21000000000000005","3","12","-0.31","2",""
"","psychophysics","162","914068","0.0-162.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","null","","null","key","null","16.666701461377823","500","250","zol","0.31000000000000005","-27","-4","-0.61","2",""
"","psychophysics","163","918741","0.0-163.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","4671",""," ","key"," ","16.666652329749258","500","250","zol","0.020000000000000046","14","18","-0.62","2",""
"","psychophysics","164","922793","0.0-164.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","4050",""," ","key"," ","16.66673553719047","500","250","zol","-0.03","-26","21","0.03","2",""
"","psychophysics","165","929582","0.0-165.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","6784",""," ","key"," ","16.66672972972958","500","250","zol","-0.0399999999999999","-15","-25","-0.56","2",""
"","psychophysics","166","937585","0.0-166.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","null","","null","key","null","16.666678496868553","500","250","zol","0.04000000000000001","-24","-2","0.36","2",""
"","psychophysics","167","940992","0.0-167.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","3406",""," ","key"," ","16.66681773399044","500","250","zol","-0.04000000000000001","-24","5","-0.16","2",""
"","psychophysics","168","946001","0.0-168.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5006",""," ","key"," ","16.66639999999975","500","250","zol","-0.43000000000000005","-29","-17","0.33","2",""
"","psychophysics","169","953044","0.0-169.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","7041",""," ","key"," ","16.666520190023707","500","250","zol","0.010000000000000037","21","20","-0.51","2",""
"","psychophysics","170","960022","0.0-170.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","6974",""," ","key"," ","16.666566985645932","500","250","zol","-0.07","-19","-18","0.27","2",""
"","psychophysics","171","966984","0.0-171.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","6960",""," ","key"," ","16.666549160671465","500","250","zol","-0.23","27","18","0.33","2",""
"","psychophysics","172","974988","0.0-172.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","null","","null","key","null","16.666676409186024","500","250","zol","-0.13999999999999999","-11","8","0.24","2",""
"","psychophysics","173","980532","0.0-173.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5541",""," ","key"," ","16.666909638554188","500","250","zol","0.01999999999999999","-2","9","-0.22","2",""
"","psychophysics","174","981261","0.0-174.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","728",""," ","key"," ","16.664999999998447","500","250","inst","","","","","",""
"","psychophysics","175","988324","0.0-175.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","7060",""," ","key"," ","16.666749408983527","500","250","instPog0","340","0","0","370","2","340"
"","psychophysics","176","995590","0.0-176.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","7265",""," ","key"," ","16.6666390804598","500","250","instPog1","348","0","0","370","2","340"
"","psychophysics","177","1000654","0.0-177.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5062",""," ","key"," ","16.666679867987042","500","250","instPog2","328","0","0","340","2","340"
"","psychophysics","178","1001155","0.0-178.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","499",""," ","key"," ","16.666620689657","500","250","inst","","","","","",""
"","psychophysics","179","1006433","0.0-179.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5276",""," ","key"," ","16.6667848101263","500","250","pog","316","0","0","384","2","327"
"","psychophysics","180","1010975","0.0-180.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","4540",""," ","key"," ","16.666730627306304","500","250","pog","346","0","0","382","2","363"
"","psychophysics","181","1013955","0.0-181.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","2979",""," ","key"," ","16.666685393258664","500","250","pog","292","0","0","296","2","302"
"","psychophysics","182","1019438","0.0-182.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5481",""," ","key"," ","16.666920731707318","500","250","pog","313","0","0","375","2","329"
"","psychophysics","183","1024476","0.0-183.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5036",""," ","key"," ","16.666720930232813","500","250","pog","343","0","0","293","2","366"
"","psychophysics","184","1030387","0.0-184.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5909",""," ","key"," ","16.66662711864416","500","250","pog","330","0","0","334","2","340"
"","psychophysics","185","1034087","0.0-185.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","3698",""," ","key"," ","16.66700000000003","500","250","pog","313","0","0","283","2","332"
"","psychophysics","186","1039571","0.0-186.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5483",""," ","key"," ","16.666893292682687","500","250","pog","333","0","0","379","2","348"
"","psychophysics","187","1042237","0.0-187.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","2664",""," ","key"," ","16.666666666666668","500","250","pog","354","0","0","356","2","367"
"","psychophysics","188","1047392","0.0-188.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5154",""," ","key"," ","16.66689935064944","500","250","pog","295","0","0","293","2","313"
"","psychophysics","189","1055395","0.0-189.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","null","","null","key","null","16.666638830897597","500","250","pog","351","0","0","387","2","366"
"","psychophysics","190","1059917","0.0-190.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","4519",""," ","key"," ","16.66669741697434","500","250","pog","341","0","0","385","2","346"
"","psychophysics","191","1065691","0.0-191.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5772",""," ","key"," ","16.666684057971164","500","250","pog","322","0","0","304","2","336"
"","psychophysics","192","1068898","0.0-192.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","3206",""," ","key"," ","16.666739583333158","500","250","pog","283","0","0","283","2","302"
"","psychophysics","193","1074772","0.0-193.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5873",""," ","key"," ","16.666641025641464","500","250","pog","351","0","0","293","2","373"
"","psychophysics","194","1076650","0.0-194.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","1877",""," ","key"," ","16.666553571429436","500","250","inst","","","","","",""
"","psychophysics","195","1082528","0.0-195.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5876",""," ","key"," ","16.666621082620907","500","250","instBr","-22","0","0","40","1","300"
"","psychophysics","196","1083143","0.0-196.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","614",""," ","key"," ","16.667249999998603","500","250","inst","","","","","",""
"","psychophysics","197","1085818","0.0-197.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","2673",""," ","key"," ","16.666737500000455","500","250","br","-29","-10","16","-30","1","268"
"","psychophysics","198","1093269","0.0-198.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","7449",""," ","key"," ","16.66665919282528","500","250","br","-22","-23","9","31","1","278"
"","psychophysics","199","1098613","0.0-199.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5342",""," ","key"," ","16.666667711598432","500","250","br","-20","-13","-11","6","1","250"
"","psychophysics","200","1103768","0.0-200.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5153",""," ","key"," ","16.66681229773514","500","250","br","-17","-2","19","32","1","257"
"","psychophysics","201","1108148","0.0-201.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","4378",""," ","key"," ","16.66669083969447","500","250","br","-19","-7","-21","9","1","288"
"","psychophysics","202","1112406","0.0-202.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","4257",""," ","key"," ","16.66669685039376","500","250","br","-18","-1","-1","12","1","275"
"","psychophysics","203","1119749","0.0-203.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","7341",""," ","key"," ","16.666747727272607","500","250","br","-17","-12","-16","18","1","238"
"","psychophysics","204","1125715","0.0-204.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5965",""," ","key"," ","16.666487394957947","500","250","br","-23","-3","-17","-50","1","222"
"","psychophysics","205","1131556","0.0-205.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5839",""," ","key"," ","16.66670200573067","500","250","br","-22","8","-17","2","1","263"
"","psychophysics","206","1138997","0.0-206.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","7439",""," ","key"," ","16.66660224719109","500","250","br","-18","26","-16","48","1","267"
"","psychophysics","207","1141031","0.0-207.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","2032",""," ","key"," ","16.667549180328756","500","250","br","-22","-29","-6","-22","1","251"
"","psychophysics","208","1149034","0.0-208.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","null","","null","key","null","16.66664300626338","500","250","br","-19","-23","11","42","1","220"
"","psychophysics","209","1154912","0.0-209.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5875",""," ","key"," ","16.66670085470115","500","250","br","-25","13","29","-44","1","266"
"","psychophysics","210","1160266","0.0-210.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5350",""," ","key"," ","16.666707165109145","500","250","br","-28","-20","-11","-33","1","251"
"","psychophysics","211","1165925","0.0-211.0","5f79809ea692be01b666c74a","64cab2dfa779223b1c08e8cd","","","","","5657",""," ","key"," ","16.666520710059128","500","250","br","-23","25","-28","28","1","300"
