partip,task,round,trial,width,hor,flip,start,bias,train,jit_x,jit_y,time
Lauren,1,NaN,2,228,true,false,22,8,true,74,55,NaN
Lauren,1,NaN,3,151,true,false,13,6,true,-48,5,NaN
Lauren,1,NaN,4,162,true,false,24,1,true,4,70,NaN
Lauren,1,NaN,5,229,true,false,-23,-8,true,-53,32,NaN
Lauren,1,NaN,6,165,true,false,7,9,true,41,97,NaN
Lauren,1,NaN,7,225,true,false,5,11,true,-17,-74,NaN
Lauren,1,NaN,8,220,true,false,28,18,true,-61,78,NaN
Lauren,1,NaN,9,158,true,false,-23,-7,true,56,25,NaN
Lauren,1,NaN,10,235,true,false,-27,6,true,87,-61,NaN
Lauren,1,NaN,11,174,true,false,18,10,true,-16,59,NaN
Lauren,1,NaN,12,193,true,false,-23,-5,true,-25,85,NaN
Lauren,1,NaN,13,159,true,false,24,11,true,-80,63,NaN
Lauren,1,NaN,14,199,true,false,27,2,true,56,-4,NaN
Lauren,1,NaN,15,220,true,false,-3,0,true,-98,-77,NaN
Lauren,1,2,0,195,false,false,-15,-3,false,39,18,10
Lauren,1,2,1,192,false,false,32,0,false,46,27,9
Lauren,1,2,2,165,false,true,14,2,false,-38,-91,11
Lauren,1,2,3,226,true,true,-8,-1,false,-22,-85,11
Lauren,1,2,4,230,true,false,-21,-1,false,-81,51,11
Lauren,1,2,5,242,false,true,-4,8,false,-26,24,12
Lauren,1,2,6,162,false,false,0,2,false,75,6,12
Lauren,1,2,7,166,false,false,-19,5,false,-30,38,10
Lauren,1,2,8,228,false,false,-10,4,false,79,96,12
Lauren,1,2,9,159,true,true,-8,4,false,9,-59,11
Lauren,1,2,10,166,true,false,0,4,false,95,-56,12
Lauren,1,2,11,244,false,true,-28,19,false,35,89,12
Lauren,1,2,12,196,false,true,-1,4,false,72,-87,12
Lauren,1,2,13,195,true,true,-25,4,false,-20,18,10
Lauren,1,2,14,247,false,false,-40,-2,false,-19,-98,9
Lauren,1,2,15,158,false,true,-18,14,false,-62,-87,12
Lauren,1,2,16,194,true,false,-19,10,false,-34,72,10
Lauren,1,2,17,218,true,false,7,10,false,72,-35,12
Lauren,1,2,18,194,false,true,12,7,false,-56,-80,10
Lauren,1,2,19,164,true,true,3,-1,false,1,-18,9
Lauren,1,2,20,154,false,true,9,8,false,-95,-69,11
Lauren,1,2,21,240,true,true,18,-6,false,58,-6,10
Lauren,1,2,22,215,true,false,-3,9,false,-77,1,10
Lauren,1,2,23,189,true,false,19,15,false,28,42,12
Lauren,1,2,24,216,false,false,33,7,false,-21,88,10
Lauren,1,2,25,234,true,true,-27,14,false,26,99,11
Lauren,1,2,26,197,false,true,-21,14,false,-66,86,10
Lauren,1,2,27,237,true,false,-37,9,false,55,-11,7
Lauren,1,2,28,222,true,false,36,16,false,43,-45,10
Lauren,1,2,29,174,true,true,-25,9,false,-76,61,11
Lauren,1,2,30,230,false,false,34,6,false,74,-53,10
Lauren,1,2,31,246,true,true,4,-1,false,50,-52,13
Lauren,2,1,0,210,false,true,-23,-4,false,-32,73,8
Lauren,2,1,1,220,false,true,22,-5,false,6,-84,12
Lauren,2,1,2,195,false,true,-7,12,false,39,-96,11
Lauren,2,1,3,197,true,true,8,12,false,-61,76,10
Lauren,2,1,4,223,true,false,-9,9,false,34,-50,10
Lauren,2,1,5,185,false,false,-25,-14,false,23,60,12
Lauren,2,1,6,195,false,true,5,-8,false,79,19,11
Lauren,2,1,7,231,true,true,31,8,false,47,-95,8
Lauren,2,1,8,185,false,true,6,-5,false,47,-60,11
Lauren,2,1,9,239,true,true,-3,37,false,81,39,9
Lauren,2,1,10,162,true,true,12,25,false,6,83,10
Lauren,2,1,11,161,false,false,-13,4,false,-93,-69,8
Lauren,2,1,12,217,true,false,-26,23,false,-40,78,6
Lauren,2,1,13,215,false,false,36,20,false,-6,-51,8
Lauren,2,1,14,196,true,false,23,27,false,92,49,13
Lauren,2,1,15,212,true,true,22,-4,false,51,32,11
Lauren,2,1,16,155,false,false,5,11,false,77,75,10
Lauren,2,1,17,177,false,false,-23,-8,false,70,30,10
Lauren,2,1,18,209,true,false,-31,17,false,-89,-65,7
Lauren,2,1,19,234,false,true,36,2,false,-22,88,9
Lauren,2,1,20,183,true,false,29,45,false,-20,-41,10
Lauren,2,1,21,218,true,true,16,13,false,17,13,9
Lauren,2,1,22,171,false,false,-15,8,false,-17,64,9
Lauren,2,1,23,178,false,false,-3,13,false,-42,80,11
Lauren,2,1,24,219,true,false,-6,37,false,-88,-36,7
Lauren,2,1,25,198,false,true,-29,29,false,-12,18,10
Lauren,2,1,26,221,true,true,-37,29,false,-1,-1,10
Lauren,2,1,27,224,false,false,6,27,false,-7,49,11
Lauren,2,1,28,163,true,true,8,12,false,-90,85,11
Lauren,2,1,29,206,true,false,19,35,false,41,-46,10
Lauren,2,1,30,159,true,false,-24,16,false,-56,2,10
Lauren,2,1,31,235,false,true,-21,38,false,-49,83,9
Lauren,2,NaN,0,169,true,false,5,2,true,23,93,15
Lauren,2,NaN,1,189,true,false,15,12,true,-48,3,15
Lauren,2,NaN,2,118,true,false,0,1,true,18,9,15
Lauren,2,NaN,3,184,true,false,-2,1,true,-79,77,15
Lauren,2,NaN,4,172,true,false,-4,0,true,-20,-100,15
Lauren,2,NaN,5,167,true,false,0,9,true,-47,75,15
Lauren,2,NaN,6,156,true,false,8,4,true,66,-17,15
Lauren,2,NaN,7,200,true,false,-3,4,true,35,30,15
Lauren,2,NaN,8,186,true,false,13,7,true,-11,-51,15
Lauren,2,NaN,9,149,true,false,6,2,true,81,32,15
Lauren,2,NaN,10,134,true,false,11,-11,true,-52,-70,15
Lauren,2,NaN,11,180,true,false,29,16,true,97,-63,15
Lauren,2,NaN,12,150,true,false,-23,-17,true,7,-70,15
Lauren,2,NaN,13,141,true,false,4,15,true,-3,-88,15
Lauren,2,NaN,14,168,true,false,-13,-1,true,-92,-84,15
Lauren,2,NaN,15,116,true,false,1,0,true,91,81,15
Lauren,2,2,0,148,false,true,-16,18,false,-80,9,11
Lauren,2,2,1,145,false,false,11,9,false,-59,44,10
Lauren,2,2,2,127,true,false,-6,-3,false,36,96,9
Lauren,2,2,3,156,true,true,15,8,false,-1,-26,8
Lauren,2,2,4,122,false,true,9,2,false,-36,61,9
Lauren,2,2,5,106,false,true,2,-6,false,53,42,11
Lauren,2,2,6,166,false,false,-13,2,false,58,18,10
Lauren,2,2,7,199,true,false,22,31,false,-21,0,10
Lauren,2,2,8,153,true,true,7,12,false,-70,-72,8
Lauren,2,2,9,135,true,true,20,-1,false,-94,-3,8
Lauren,2,2,10,150,true,true,-13,4,false,64,-51,10
Lauren,2,2,11,166,true,false,-27,3,false,47,63,9
Lauren,2,2,12,163,false,false,14,31,false,-16,53,9
Lauren,2,2,13,123,true,true,14,-8,false,89,-96,9
Lauren,2,2,14,135,false,false,8,4,false,10,3,11
Lauren,2,2,15,197,false,false,32,16,false,-72,-37,10
Lauren,2,2,16,170,true,true,11,2,false,-50,87,9
Lauren,2,2,17,105,false,true,-2,-2,false,88,70,12
Lauren,2,2,18,176,false,true,9,-1,false,36,-86,10
Lauren,2,2,19,130,true,false,11,21,false,34,-3,9
Lauren,2,2,20,178,false,false,-11,8,false,2,11,10
Lauren,2,2,21,157,false,false,22,9,false,-52,-65,10
Lauren,2,2,22,196,false,true,18,0,false,-15,-2,8
Lauren,2,2,23,128,true,false,-3,7,false,77,80,10
Lauren,2,2,24,189,true,false,8,14,false,-52,93,11
Lauren,2,2,25,150,false,true,-13,8,false,-57,4,11
Lauren,2,2,26,117,false,true,15,-8,false,95,90,11
Lauren,2,2,27,144,false,false,23,13,false,47,40,11
Lauren,2,2,28,164,true,true,-8,23,false,82,-25,10
Lauren,2,2,29,193,true,true,-16,21,false,-66,-7,11
Lauren,2,2,30,176,true,false,2,10,false,-11,20,10
Lauren,2,2,31,197,true,false,21,2,false,80,57,10
