partip,task,round,trial,width,hor,flip,start,bias,train,jit_x,jit_y,time
123,1,NaN,0,229,true,false,-33,-1,true,-17,-48,NaN
123,1,NaN,1,170,true,false,-4,0,true,-72,20,NaN
123,1,NaN,2,218,true,false,21,-2,true,-47,-53,NaN
123,1,NaN,3,167,true,false,12,-3,true,30,-88,NaN
123,1,NaN,4,151,true,false,18,9,true,-79,-60,NaN
123,1,NaN,5,229,true,false,-6,-10,true,48,34,NaN
123,1,NaN,6,189,true,false,12,-1,true,83,16,NaN
123,1,NaN,7,204,true,false,-2,0,true,-10,-61,NaN
123,1,NaN,8,219,true,false,-29,-29,true,89,-93,NaN
123,1,2,0,174,false,true,-3,3,false,-83,85,10
123,1,2,1,249,true,true,25,-25,false,70,-36,10
123,1,2,2,187,true,true,-1,1,false,3,-78,10
123,1,2,3,173,true,false,-1,-1,false,84,32,10
123,1,2,4,162,false,false,-26,-26,false,-31,-62,10
123,1,2,5,220,false,true,4,-4,false,-38,84,10
123,1,2,6,172,true,false,-9,-9,false,-71,54,10
123,1,2,7,176,false,false,6,5,false,-9,62,10
123,1,2,8,189,true,true,-5,5,false,-6,-64,10
123,1,2,9,247,true,false,-11,-11,false,-77,3,10
123,1,2,10,207,true,true,14,-14,false,78,48,10
123,1,2,11,152,false,false,-14,-14,false,-47,36,10
123,1,2,12,221,false,true,-32,32,false,16,56,10
123,1,2,13,157,false,true,2,-2,false,80,-49,10
123,1,2,14,239,true,false,9,9,false,51,84,10
123,1,2,15,230,true,true,17,-17,false,91,-85,10
123,1,2,16,156,true,false,21,21,false,44,-37,10
123,1,2,17,160,true,true,-3,3,false,-16,49,10
123,1,2,18,215,false,true,-12,12,false,79,97,10
123,1,2,19,198,false,false,6,6,false,62,-40,10
123,1,2,20,219,false,true,-6,6,false,22,-75,10
123,1,2,21,166,false,false,3,3,false,-56,-40,10
123,1,2,22,248,false,true,10,-10,false,-25,-77,10
123,1,2,23,165,false,true,-7,7,false,20,1,10
123,1,2,24,213,true,false,0,0,false,-72,62,10
123,1,2,25,206,true,true,-5,5,false,80,47,10
123,1,2,26,206,false,false,-30,-30,false,-66,-74,10
123,1,2,27,180,true,false,-3,-3,false,-10,89,10
123,1,2,28,233,false,false,16,16,false,21,91,10
123,1,2,29,183,true,false,19,19,false,-25,-6,10
123,1,2,30,156,false,false,-8,-8,false,-58,-36,10
123,1,2,31,162,true,true,3,-3,false,-72,-51,10
123,1,2,32,153,true,false,-2,-2,false,39,57,10
123,1,2,33,246,false,true,25,-25,false,-74,-20,10
123,1,2,34,207,true,true,24,-24,false,57,-32,10
123,1,2,35,241,false,false,-26,-26,false,5,37,10
123,2,1,0,160,true,true,-21,21,false,-35,-78,10
123,2,1,1,238,true,false,28,28,false,-75,-29,10
123,2,1,2,170,false,true,-15,15,false,-69,65,10
123,2,1,3,216,true,false,-30,-30,false,100,69,10
123,2,1,4,238,false,true,-20,20,false,-68,-60,10
123,2,1,5,245,true,false,-30,-30,false,-57,-54,10
123,2,1,6,234,true,true,0,0,false,1,-21,10
123,2,1,7,204,true,false,12,12,false,-69,-18,10
123,2,1,8,197,false,false,10,10,false,15,-28,10
123,2,1,9,191,false,true,-10,10,false,-45,89,10
123,2,1,10,182,true,false,-19,-19,false,8,8,10
123,2,1,11,153,false,false,13,13,false,93,1,10
123,2,1,12,173,false,true,24,-24,false,-67,87,10
123,2,1,13,171,true,true,-26,26,false,62,36,10
123,2,1,14,235,false,false,-28,-28,false,30,-30,10
123,2,1,15,168,false,true,25,-25,false,-70,-51,10
123,2,1,16,164,false,false,-26,-26,false,-31,-79,10
123,2,1,17,240,true,false,-39,-39,false,81,-44,10
123,2,1,18,172,true,true,-27,27,false,28,-15,10
123,2,1,19,222,true,true,-18,18,false,94,-49,10
123,2,1,20,244,false,false,27,27,false,50,-93,10
123,2,1,21,220,true,true,-35,35,false,-95,-89,10
123,2,1,22,195,false,false,5,5,false,-13,-2,10
123,2,1,23,227,false,true,5,-5,false,51,55,10
123,2,1,24,191,true,true,-22,22,false,-41,-79,10
123,2,1,25,212,true,true,-19,19,false,-98,-12,10
123,2,1,26,224,false,true,31,-31,false,-10,88,10
123,2,1,27,162,false,false,1,1,false,12,41,10
123,2,1,28,197,true,false,0,0,false,44,-83,10
123,2,1,29,181,false,false,-20,-20,false,-69,-50,10
123,2,1,30,243,false,true,26,-26,false,67,-79,10
123,2,1,31,164,true,true,-26,26,false,67,-13,10
123,2,1,32,164,true,false,-27,-27,false,-28,-91,10
123,2,1,33,155,false,true,-7,7,false,-79,-42,10
123,2,1,34,189,true,false,28,28,false,62,57,10
123,2,1,35,194,false,false,-14,-14,false,-67,-82,10
123,2,NaN,0,395,true,false,-10,-10,true,-53,9,10
123,2,NaN,1,336,true,false,-50,-50,true,28,25,10
123,2,NaN,2,334,true,false,48,48,true,60,-23,10
123,2,NaN,3,324,true,false,34,34,true,12,36,10
123,2,NaN,4,315,true,false,-28,-28,true,41,-23,10
123,2,NaN,5,312,true,false,-4,-4,true,73,65,10
123,2,NaN,6,361,true,false,8,8,true,-43,35,10
123,2,NaN,7,377,true,false,0,0,true,22,-18,10
123,2,NaN,8,315,true,false,14,14,true,-27,94,10
123,2,2,0,355,true,true,-38,38,false,24,92,10
123,2,2,1,379,true,true,39,-39,false,31,-17,10
123,2,2,2,363,false,true,9,-9,false,-77,80,10
123,2,2,3,316,false,false,-36,-36,false,25,-70,10
123,2,2,4,314,false,false,24,24,false,-67,-91,10
123,2,2,5,385,false,false,62,62,false,-74,63,10
123,2,2,6,357,false,true,24,-24,false,70,-22,10
123,2,2,7,377,false,true,59,-59,false,-81,59,10
123,2,2,8,354,true,true,29,-29,false,9,-61,10
123,2,2,9,399,true,false,-7,-7,false,-86,-23,10
123,2,2,10,341,true,true,15,-15,false,-58,-27,10
123,2,2,11,383,false,false,41,41,false,-20,39,10
123,2,2,12,305,false,false,29,29,false,69,-12,10
123,2,2,13,355,false,true,-55,55,false,48,-78,10
123,2,2,14,376,false,true,58,-58,false,73,25,10
123,2,2,15,382,false,true,45,-45,false,83,-33,10
123,2,2,16,361,false,false,-54,-54,false,19,-53,10
123,2,2,17,358,true,false,58,58,false,-54,49,10
123,2,2,18,347,true,false,-49,-49,false,-11,57,10
123,2,2,19,327,true,true,35,-35,false,-79,78,10
123,2,2,20,336,true,true,29,-29,false,-50,-59,10
123,2,2,21,369,false,true,-58,58,false,-77,47,10
123,2,2,22,360,true,false,-4,-4,false,-60,-94,10
123,2,2,23,335,true,false,-53,-36,false,86,-14,8
123,2,2,24,359,true,false,-21,-21,false,-76,68,10
123,2,2,25,356,true,true,35,-35,false,-31,-80,10
123,2,2,26,332,false,true,-11,11,false,-28,100,10
123,2,2,27,338,true,false,-39,-39,false,70,92,10
123,2,2,28,302,false,false,-46,-46,false,8,-7,10
123,2,2,29,389,false,false,-54,-54,false,-53,-87,10
123,2,2,30,321,true,true,-37,38,false,58,15,9
123,2,2,31,344,false,false,-56,-56,false,-27,-16,10
123,2,2,32,304,true,false,37,37,false,-12,52,10
123,2,2,33,317,false,true,-52,52,false,-4,47,10
123,2,2,34,366,true,false,34,34,false,-4,-70,10
123,2,2,35,400,true,true,-3,3,false,2,-36,10
